"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tke: Residual","Tdr: Residual"
2741.0,1.1555913566661093E-8,5.774486868172182E-10,2.954614134144854E-10,6.913253020985309E-6,4.4841149720148363E-7,2.692095708824868E-7
2744.0,1.1541306249589819E-8,5.74541073670737E-10,2.9463917693526884E-10,6.891309892936372E-6,4.4629758176087634E-7,2.6748398775174076E-7
2747.0,1.1527930249300026E-8,5.725056585207326E-10,2.9369645128065424E-10,6.869429670423584E-6,4.441928050471307E-7,2.6576871972532563E-7
2750.0,1.1514480493732751E-8,5.706967105366477E-10,2.927599115478692E-10,6.847612201784914E-6,4.4209712966519126E-7,2.640637084517553E-7
2753.0,1.1501559538429592E-8,5.689528130376929E-10,2.9198301747312326E-10,6.825857302915445E-6,4.400105182011667E-7,2.623688953895644E-7
2756.0,1.148975797995075E-8,5.672540053796841E-10,2.913127898031489E-10,6.804164812305897E-6,4.3793293360045875E-7,2.606842228809895E-7
2760.0,1.1474012735309733E-8,5.643494966256034E-10,2.901245710352664E-10,6.775338283970028E-6,4.351767995880569E-7,2.5845366820234517E-7
2763.0,1.1462764759850373E-8,5.626346483393948E-10,2.892610832482611E-10,6.753790753535635E-6,4.3312013643355426E-7,2.5679243487849223E-7
2766.0,1.1453223769224956E-8,5.609598315305595E-10,2.884870192447379E-10,6.732305126913373E-6,4.310723783006213E-7,2.551411505663828E-7
2769.0,1.1443811304080238E-8,5.592823363902936E-10,2.876496505035317E-10,6.7108812238762985E-6,4.2903349009023223E-7,2.5349976104181375E-7
2772.0,1.1431966044129826E-8,5.574357622016953E-10,2.8688987074885123E-10,6.6895188576136595E-6,4.270034381536829E-7,2.518682125347395E-7
2775.0,1.1420718393532322E-8,5.555392762223723E-10,2.859450213589108E-10,6.668217890818546E-6,4.249821876534338E-7,2.5024645050118727E-7
2778.0,1.140982006167393E-8,5.537542254411764E-10,2.8502699515893764E-10,6.646978152356943E-6,4.229697027140914E-7,2.4863441886339933E-7
2781.0,1.1398621782540535E-8,5.521653384786622E-10,2.8421089913758684E-10,6.625799478686614E-6,4.2096594611477434E-7,2.4703206036551316E-7
2784.0,1.1386899892983701E-8,5.505155293413245E-10,2.8344194149372757E-10,6.604681718160783E-6,4.1897088236532724E-7,2.4543932064052073E-7
2787.0,1.13764178695449E-8,5.488811251942304E-10,2.8279892686731723E-10,6.5836247178821235E-6,4.16984476256809E-7,2.4385614562340863E-7
2791.0,1.1363228486168126E-8,5.466294224001233E-10,2.815363601486316E-10,6.55564296987135E-6,4.143493425640918E-7,2.417600312867453E-7
2794.0,1.134898399197693E-8,5.448621206530139E-10,2.7986856292172216E-10,6.534727134260188E-6,4.123830040952943E-7,2.4019896492930917E-7
2797.0,1.1333842299962082E-8,5.431073568992473E-10,2.7880314778956126E-10,6.513871536158974E-6,4.1042520722670607E-7,2.3864728313810266E-7
2800.0,1.1319955358878068E-8,5.4137956854215E-10,2.779014696167117E-10,6.4930759976368136E-6,4.084759172993542E-7,2.371049334934645E-7
2803.0,1.1307353793416202E-8,5.398385747521665E-10,2.7704742903005863E-10,6.472340383376806E-6,4.0653510107457045E-7,2.3557186397293838E-7
2806.0,1.1294962477521798E-8,5.382644146662152E-10,2.760990234793856E-10,6.451664523818899E-6,4.0460272453963907E-7,2.3404802239019232E-7
2809.0,1.1282058944348129E-8,5.366862514512918E-10,2.753401058839801E-10,6.431048264725415E-6,4.026787531925166E-7,2.325333562711292E-7
2812.0,1.1270356376506162E-8,5.351869247538667E-10,2.7457469425895933E-10,6.410491451817908E-6,4.007631539108382E-7,2.3102781412309198E-7
2815.0,1.1256697548219978E-8,5.334544552487729E-10,2.739297678345721E-10,6.38999390783177E-6,3.9885589179091684E-7,2.2953134336449815E-7
2819.0,1.1238541490805889E-8,5.31169627998856E-10,2.7272782934536637E-10,6.362755844719748E-6,3.963257858993616E-7,2.2755007074567223E-7
2822.0,1.1221781046565098E-8,5.293721046796598E-10,2.718596506025448E-10,6.342396044638173E-6,3.9443784626142216E-7,2.2607456698322325E-7
2825.0,1.1204953528878373E-8,5.273268607984474E-10,2.7084498040214634E-10,6.322095060762664E-6,3.925581330146395E-7,2.2460796570375875E-7
2828.0,1.1189638532498466E-8,5.256681300263319E-10,2.6997008362311766E-10,6.301852679535229E-6,3.9068661303816017E-7,2.2315021632885742E-7
2831.0,1.1175049424880216E-8,5.244227998742038E-10,2.691145919044018E-10,6.281668784066634E-6,3.888232521927282E-7,2.2170126796019522E-7
2834.0,1.1161698903540655E-8,5.231356927179563E-10,2.6829395706226725E-10,6.261543213196398E-6,3.869680163452341E-7,2.2026106976983373E-7
2837.0,1.1149534426523309E-8,5.214360589866991E-10,2.6744234456224755E-10,6.2414758074487E-6,3.8512087276789194E-7,2.188295719560325E-7
2840.0,1.1138185264405655E-8,5.195461404972067E-10,2.6660390015745997E-10,6.221466411294376E-6,3.832817880978266E-7,2.1740672466009692E-7
2843.0,1.1127146129365232E-8,5.179722694138183E-10,2.6576543208581746E-10,6.201514893974072E-6,3.8145073002377925E-7,2.1599247913364844E-7
2847.0,1.111255522112187E-8,5.158259958383022E-10,2.645558741697278E-10,6.175002599638345E-6,3.7902175000492307E-7,2.1412011532511148E-7
2850.0,1.1099110705893493E-8,5.14150016504197E-10,2.636712897763164E-10,6.155185517753123E-6,3.772092958734934E-7,2.1272575185867549E-7
2853.0,1.1085280148216038E-8,5.125060150555289E-10,2.6271091313188477E-10,6.1354257751769415E-6,3.754047603672383E-7,2.1133982783715167E-7
2856.0,1.1071765748397656E-8,5.109017641401265E-10,2.617509923745957E-10,6.1157232345403265E-6,3.736081113425175E-7,2.0996229569780495E-7
2859.0,1.1058212374073452E-8,5.092015003555208E-10,2.6073649796285856E-10,6.096077745296188E-6,3.718193170723426E-7,2.0859310796751082E-7
2862.0,1.1048223468215475E-8,5.077637154960987E-10,2.598672973194791E-10,6.076489181201489E-6,3.700383448420613E-7,2.0723221610750884E-7
2865.0,1.1037373242722077E-8,5.063974841007078E-10,2.589711015685145E-10,6.056957390978618E-6,3.6826516260880295E-7,2.0587957289356173E-7
2868.0,1.1026541537373452E-8,5.049488623513319E-10,2.581397183510461E-10,6.037482205851993E-6,3.664997413201392E-7,2.045351337015676E-7
2871.0,1.1014985084253801E-8,5.035314036398169E-10,2.573446756410778E-10,6.018063479813635E-6,3.647420508153142E-7,2.0319885251049872E-7
2874.0,1.1004770476314167E-8,5.020918915411268E-10,2.5654379480162976E-10,5.998701059361185E-6,3.629920577665706E-7,2.0187068123147928E-7
2878.0,1.0990130479451788E-8,5.001831511048132E-10,2.5549527420350307E-10,5.972971873464065E-6,3.6067065176021185E-7,2.0011232018089223E-7
2881.0,1.0978106806764681E-8,4.987100315239558E-10,2.547575230824081E-10,5.953740280080113E-6,3.589384956791906E-7,1.988028905817773E-7
2884.0,1.0966365338049394E-8,4.972392330011302E-10,2.5396975868615705E-10,5.934564505758885E-6,3.5721393305308385E-7,1.975014174338394E-7
2887.0,1.095555577688664E-8,4.958986302539581E-10,2.5312366988724997E-10,5.915444422852905E-6,3.554969329352558E-7,1.962078553656296E-7
2890.0,1.0944812887989104E-8,4.944716863184386E-10,2.522855188263071E-10,5.896379879590302E-6,3.5378746451304966E-7,1.9492215918690488E-7
2893.0,1.0933831926588602E-8,4.930079110348389E-10,2.5150662094892193E-10,5.8773707215758975E-6,3.520854970790634E-7,1.9364428405566185E-7
2896.0,1.0922340450419859E-8,4.914927323569413E-10,2.508300903737745E-10,5.858416796071555E-6,3.5039099993533563E-7,1.9237418514642683E-7
2899.0,1.0910817927531847E-8,4.89968869513855E-10,2.5009234972277144E-10,5.839517970097939E-6,3.487039432139525E-7,1.9111181836354805E-7
2902.0,1.0899131186972977E-8,4.883543503094634E-10,2.4937907286793224E-10,5.820674103636833E-6,3.4702429669746457E-7,1.8985713979171352E-7
2906.0,1.088330205482084E-8,4.863716075200093E-10,2.4833073475877053E-10,5.795634163552645E-6,3.447962402603109E-7,1.881961167040695E-7
2909.0,1.0870725887221044E-8,4.84826898318244E-10,2.475174285505502E-10,5.7769179413914625E-6,3.431337629185478E-7,1.869592037474436E-7
2912.0,1.0858595460297395E-8,4.833219070888593E-10,2.467478178294442E-10,5.75825618441501E-6,3.414785943559388E-7,1.8572983231159055E-7
2915.0,1.0847618574739942E-8,4.817992608325789E-10,2.459902247154942E-10,5.739648745922187E-6,3.398307050177005E-7,1.845079595172076E-7
2918.0,1.0837286726566586E-8,4.803458521958896E-10,2.453012925641447E-10,5.721095495640497E-6,3.381900650266082E-7,1.832935424034984E-7
2921.0,1.0827341608578706E-8,4.788594895305337E-10,2.4470381043628334E-10,5.702596288233581E-6,3.3655664476802695E-7,1.820865384520361E-7
2924.0,1.0815941667337172E-8,4.774906962154574E-10,2.441291069494086E-10,5.684150967612137E-6,3.349304140078537E-7,1.808869050939052E-7
2927.0,1.0803588912199465E-8,4.760485824108217E-10,2.434646745304851E-10,5.665759410723246E-6,3.3331134380872166E-7,1.7969459995070197E-7
2930.0,1.0791518213801353E-8,4.746212638053381E-10,2.4274144742098933E-10,5.6474214756683755E-6,3.316994055844983E-7,1.7850958115458252E-7
2934.0,1.0775148190556396E-8,4.726907309622611E-10,2.4176136651557865E-10,5.6230540435292455E-6,3.2956119822718054E-7,1.7694081807872702E-7
2937.0,1.0763303035530062E-8,4.713219635231397E-10,2.4100042838532447E-10,5.6048406474132494E-6,3.2796578788804926E-7,1.7577263853675504E-7
2940.0,1.0752538906921016E-8,4.699554661795689E-10,2.4027873208162085E-10,5.586680402161579E-6,3.2637741276100137E-7,1.7461160691182313E-7
2943.0,1.0741968526120098E-8,4.684618710667821E-10,2.394797560353464E-10,5.568573156958142E-6,3.2479604363604164E-7,1.7345768184864678E-7
2946.0,1.073162669345936E-8,4.669712842129928E-10,2.3878165463018586E-10,5.550518774837906E-6,3.2322165103069013E-7,1.723108221211902E-7
2949.0,1.0721434211275387E-8,4.655282989560778E-10,2.380112000763344E-10,5.532517118786633E-6,3.216542064271419E-7,1.7117098715073933E-7
2952.0,1.0710813854267579E-8,4.6410396641898307E-10,2.3725982683186804E-10,5.514568046469931E-6,3.2009368173545977E-7,1.7003813670435053E-7
2955.0,1.069972774669316E-8,4.6265397991311455E-10,2.3653546699599964E-10,5.496671421843083E-6,3.1854004897085027E-7,1.6891223109291278E-7
2958.0,1.0688422813248203E-8,4.6121188194866475E-10,2.357897443954526E-10,5.478827103561644E-6,3.169932802042408E-7,1.6779323067288854E-7
2961.0,1.067700215149924E-8,4.5974903286155503E-10,2.350543696258815E-10,5.461034953293073E-6,3.154533472931751E-7,1.666810955913331E-7
2965.0,1.0661999253379442E-8,4.578010300368668E-10,2.340938632428233E-10,5.437392995637831E-6,3.1341068851183867E-7,1.6520885992181373E-7
2968.0,1.065099204202162E-8,4.5640842205977115E-10,2.3340179523610705E-10,5.419722015461659E-6,3.118865968149867E-7,1.6411259049620194E-7
2971.0,1.0639458743226218E-8,4.549519258494488E-10,2.3270396622013616E-10,5.402102767798266E-6,3.103692470918384E-7,1.6302305466391252E-7
2974.0,1.0627548291993794E-8,4.535618862001311E-10,2.320631369700417E-10,5.384535088010534E-6,3.0885861179380504E-7,1.6194021387428683E-7
2977.0,1.0616026938347108E-8,4.520933968347844E-10,2.3143642136836116E-10,5.367018830409059E-6,3.073546632009762E-7,1.6086402967590178E-7
2980.0,1.0606214633149835E-8,4.505677534767007E-10,2.3078307643975614E-10,5.3495538914451075E-6,3.058573741663266E-7,1.5979446383309287E-7
2983.0,1.0596018636870805E-8,4.491831459649906E-10,2.3001843753721715E-10,5.3321401076474585E-6,3.0436671691924893E-7,1.5873147791515174E-7
2986.0,1.0587393679425481E-8,4.479820899111564E-10,2.2925985545265047E-10,5.314777368981363E-6,3.0288266470965553E-7,1.5767503447433933E-7
2989.0,1.0576166226944859E-8,4.4657823978668355E-10,2.2854835349164863E-10,5.2974655131290805E-6,3.014051907906339E-7,1.566250957771828E-7
2993.0,1.0561296364901432E-8,4.450535356967841E-10,2.2758183115707977E-10,5.274461976590428E-6,2.994454107058737E-7,1.5523523048604343E-7
2996.0,1.0551990027064138E-8,4.4403966868991427E-10,2.269074551138867E-10,5.257268358046544E-6,2.9798317960828026E-7,1.5420032253825084E-7
2999.0,1.0542472738592893E-8,4.4287804435346824E-10,2.2618206049913326E-10,5.2401251829512384E-6,2.9652743656788597E-7,1.5317179426262043E-7
3002.0,1.0532872434303698E-8,4.4167463374570153E-10,2.2546741401487583E-10,5.223032305124575E-6,2.950781546113133E-7,1.5214960929871811E-7
3005.0,1.0522690187772307E-8,4.4057403840810623E-10,2.2473648475747248E-10,5.205989602621988E-6,2.9363530762817377E-7,1.5113373104708234E-7
3008.0,1.0511129387483383E-8,4.39251102649309E-10,2.2408152343997408E-10,5.188996963031854E-6,2.921988689381799E-7,1.5012412291119164E-7
3011.0,1.0499702732244396E-8,4.379240075757395E-10,2.2341707630136088E-10,5.172054223983577E-6,2.907688117876281E-7,1.4912074840467554E-7
3014.0,1.0489834270180662E-8,4.366249015096577E-10,2.2279687504776894E-10,5.1551612741194004E-6,2.8934511011567895E-7,1.4812357164817165E-7
3017.0,1.0479468594792163E-8,4.3542492081496665E-10,2.2214575715122834E-10,5.138317966488005E-6,2.879277373332419E-7,1.471325564631108E-7
3020.0,1.0467064431306162E-8,4.340729211033736E-10,2.2143144658133692E-10,5.121524151729983E-6,2.8651666736349115E-7,1.4614766719491795E-7
3024.0,1.0453726321084625E-8,4.3232701192725396E-10,2.2055391962122184E-10,5.099209207179269E-6,2.846450007503899E-7,1.4484394975936355E-7
3027.0,1.044411093578248E-8,4.311189716145862E-10,2.199519605650024E-10,5.082530427558198E-6,2.832485373631814E-7,1.4387321743181504E-7
3030.0,1.0433708827306771E-8,4.2990796239729083E-10,2.1926663290991731E-10,5.065900729778206E-6,2.818582905676652E-7,1.42908493558291E-7
3033.0,1.042260259263434E-8,4.285595736517526E-10,2.1852736606436922E-10,5.049319984191419E-6,2.8047423451914425E-7,1.4194974339630966E-7
3036.0,1.0410832679622948E-8,4.271946326879088E-10,2.1782391228061062E-10,5.032788049492972E-6,2.790963441273458E-7,1.4099693235778165E-7
3039.0,1.0401105699965658E-8,4.259241500302611E-10,2.1715891094130593E-10,5.0163047981578145E-6,2.7772459379349333E-7,1.4005002579834861E-7
3042.0,1.0391316145997754E-8,4.2465076452179326E-10,2.165475363807994E-10,4.999870110528643E-6,2.763589585404758E-7,1.3910898971111655E-7
3045.0,1.038101592521852E-8,4.23426231798132E-10,2.159127428485844E-10,4.98348385106314E-6,2.749994128970857E-7,1.3817379003532578E-7
3048.0,1.0370175998013922E-8,4.2222191855254667E-10,2.1524879087501998E-10,4.967145895668382E-6,2.7364593118929315E-7,1.3724439255984084E-7
3052.0,1.03555753846384E-8,4.2044980967844554E-10,2.143422303184923E-10,4.945436859053294E-6,2.71850678650655E-7,1.3601416357367162E-7
3055.0,1.0344615639623598E-8,4.1910785015873193E-10,2.1368507419606052E-10,4.929211094317559E-6,2.705112495499808E-7,1.3509817434694687E-7
3058.0,1.0333007220550682E-8,4.1777292865552216E-10,2.1305476906919088E-10,4.913033193558655E-6,2.691778015968001E-7,1.3418787592202544E-7
3061.0,1.0321178050486738E-8,4.164426560111928E-10,2.1237269100221842E-10,4.896903043528673E-6,2.6785030993295974E-7,1.332832351017775E-7
3064.0,1.0310690885651425E-8,4.152033444135348E-10,2.116535756712904E-10,4.880820502506719E-6,2.6652874984504364E-7,1.3238421896725826E-7
3067.0,1.0301737628436674E-8,4.1345670126815253E-10,2.1098555368727102E-10,4.864785450458899E-6,2.652130966288485E-7,1.3149079449316552E-7
3070.0,1.0290722433596705E-8,4.121586921080423E-10,2.103384809172875E-10,4.8487977707841384E-6,2.6390332586261244E-7,1.30602929073691E-7
3073.0,1.0279672911349477E-8,4.111472630672117E-10,2.0954887721483598E-10,4.8328573306816954E-6,2.625994131477383E-7,1.2972059018236007E-7
3076.0,1.0268144731632599E-8,4.103887570544304E-10,2.0885858833068318E-10,4.816963992449371E-6,2.613013333715202E-7,1.2884374539922922E-7
3080.0,1.0257549663978717E-8,4.092206520703111E-10,2.0813421889967589E-10,4.7958459212855805E-6,2.595795936497145E-7,1.2768311146549527E-7
3083.0,1.0248215404231563E-8,4.081337464799703E-10,2.076229043936767E-10,4.780062012882567E-6,2.5829503266417093E-7,1.268189642314868E-7
3086.0,1.0236909644461982E-8,4.0589835665490745E-10,2.070094182496177E-10,4.764324793735086E-6,2.5701622564284033E-7,1.2596020620654073E-7
3089.0,1.0223560370492494E-8,4.042579007291596E-10,2.062954186977837E-10,4.74863413272936E-6,2.5574314949447187E-7,1.2510680654711075E-7
3092.0,1.0212325843421344E-8,4.029164563274519E-10,2.056168311459077E-10,4.732989920110654E-6,2.544757802455196E-7,1.2425873364811558E-7
3095.0,1.0201803429320927E-8,4.017250396149592E-10,2.0498590643953954E-10,4.717392021634883E-6,2.532140933824201E-7,1.234159557086989E-7
3098.0,1.0191336281320953E-8,4.004961933000247E-10,2.0436347390837745E-10,4.7018403153667156E-6,2.519580650265687E-7,1.2257844156675174E-7
3101.0,1.018079171009105E-8,3.9927849705329566E-10,2.037392474879997E-10,4.686334677714334E-6,2.507076714804824E-7,1.2174616038635664E-7
3104.0,1.0171245689489912E-8,3.9817108641319466E-10,2.031229167838039E-10,4.670874975706973E-6,2.494628890065221E-7,1.2091908144239782E-7
3107.0,1.0162986617085603E-8,3.972829173649695E-10,2.0252280025394897E-10,4.655461117181378E-6,2.4822369421142365E-7,1.2009717434816248E-7
3111.0,1.0150589065364157E-8,3.959170166110476E-10,2.0173952613605355E-10,4.6349803582843276E-6,2.4658008643898565E-7,1.19009291277872E-7
3114.0,1.0140823045044456E-8,3.947693535370889E-10,2.0113324180863299E-10,4.619672927783913E-6,2.453538393906762E-7,1.1819933466819963E-7
3117.0,1.0130982143383108E-8,3.9357117923903225E-10,2.0053448658454385E-10,4.604410911146498E-6,2.441331031116231E-7,1.1739445003426204E-7
3120.0,1.01210253123261E-8,3.923550622546526E-10,1.999459616363363E-10,4.58919418766434E-6,2.4291785523690205E-7,1.1659460804705411E-7
3123.0,1.0111372527389828E-8,3.9112583576617395E-10,1.994566992578072E-10,4.57402262629177E-6,2.4170807287446184E-7,1.1579977896488626E-7
3126.0,1.0099070077203237E-8,3.892352730234403E-10,1.9876522220141612E-10,4.558896124664639E-6,2.4050373276602923E-7,1.1500993299986301E-7
3129.0,1.0087181869110485E-8,3.880368591530424E-10,1.9811344928000738E-10,4.543814553873647E-6,2.39304812216356E-7,1.1422504117503386E-7
3132.0,1.0075233856115932E-8,3.8676403518799417E-10,1.9745896260096863E-10,4.5287777890786796E-6,2.3811128890852737E-7,1.1344507446968036E-7
3135.0,1.0063674874492517E-8,3.8554664069005847E-10,1.9679383592291942E-10,4.513785707306981E-6,2.369231400507142E-7,1.1267000381968993E-7
3139.0,1.0050351085925256E-8,3.8391290698138205E-10,1.959494037070736E-10,4.49386556179139E-6,2.3534726318390776E-7,1.1164414293924597E-7
3142.0,1.0041930284334373E-8,3.8281469553581924E-10,1.9533529640871805E-10,4.478977280749274E-6,2.3417156772488336E-7,1.1088038524557916E-7
3145.0,1.0033194657066294E-8,3.81734033797388E-10,1.9474716380423007E-10,4.464133291222971E-6,2.330011721643594E-7,1.1012142853798756E-7
3148.0,1.0023969659712338E-8,3.805977077074228E-10,1.9415230939938325E-10,4.449333475072844E-6,2.3183605426302705E-7,1.0936724460639008E-7
3151.0,1.0014201345673056E-8,3.79392590545791E-10,1.9355910077262466E-10,4.434577710368005E-6,2.306761920851817E-7,1.0861780540092995E-7
3154.0,1.0003581671679712E-8,3.782067804196748E-10,1.9296514366565266E-10,4.419865876196403E-6,2.2952156379094723E-7,1.0787308306956554E-7
3157.0,9.992230275286677E-9,3.769935587946305E-10,1.9234734767240872E-10,4.4051978617618176E-6,2.283721477940802E-7,1.0713305009320665E-7
3160.0,9.980662481839212E-9,3.757699215990238E-10,1.9173280835360726E-10,4.39057353602554E-6,2.272279221701328E-7,1.063976787675399E-7
3163.0,9.969065428739273E-9,3.745870648706664E-10,1.910898972823422E-10,4.375992791437763E-6,2.2608886521907596E-7,1.0566694163291148E-7
3167.0,9.954463929447549E-9,3.7300465104149627E-10,1.9025904089777566E-10,4.356619379630974E-6,2.2457812542090006E-7,1.0469978712930706E-7
3170.0,9.944253963124835E-9,3.717932222726582E-10,1.8967633814218638E-10,4.342139850130789E-6,2.2345104481741645E-7,1.0397975737413875E-7
3173.0,9.933935501932665E-9,3.705630446114088E-10,1.8907882128851082E-10,4.327703519304143E-6,2.2232906113264027E-7,1.0326427144665501E-7
3176.0,9.92361931318871E-9,3.693631841284551E-10,1.8850014763893515E-10,4.313310260353007E-6,2.2121215289976552E-7,1.0255330254781758E-7
3179.0,9.913494918834416E-9,3.6819259683109263E-10,1.879163341312137E-10,4.298959956177987E-6,2.2010029889489313E-7,1.0184682408999398E-7
3182.0,9.903533269551826E-9,3.6704444558510135E-10,1.8733282871131062E-10,4.284652490567311E-6,2.1899347791145466E-7,1.0114480957806792E-7
3185.0,9.89370494193704E-9,3.6590576566158095E-10,1.8675203179055692E-10,4.270387748532976E-6,2.178916688525802E-7,1.0044723271226161E-7
3188.0,9.883894466618445E-9,3.647656299391822E-10,1.8617429928689906E-10,4.256165613724678E-6,2.1679485070603514E-7,9.975406730854346E-8
3191.0,9.87369553770248E-9,3.635652230582498E-10,1.8558801040731214E-10,4.241985969869611E-6,2.1570300248625109E-7,9.906528732096024E-8
3194.0,9.863742288816029E-9,3.623873323343467E-10,1.8500667388325216E-10,4.22784870869155E-6,2.1461610356547395E-7,9.838086689639203E-8
3198.0,9.850707454230816E-9,3.6086075822556964E-10,1.8423224956395904E-10,4.209064751084588E-6,2.131745676435165E-7,9.747504325006256E-8
3201.0,9.841054603680771E-9,3.597314666661237E-10,1.8365519048554521E-10,4.195025928556122E-6,2.120991357607149E-7,9.680069497174143E-8
3204.0,9.831417013313154E-9,3.586576566389051E-10,1.8308576718880677E-10,4.181029104228605E-6,2.1102858390620789E-7,9.613062083945345E-8
3207.0,9.821138729562385E-9,3.574985896370694E-10,1.824781503993883E-10,4.1670741610992105E-6,2.0996289156520697E-7,9.546479560013174E-8
3210.0,9.81048791694213E-9,3.5626803376734495E-10,1.8187751035675614E-10,4.153160992754086E-6,2.0890203844994478E-7,9.480319415431898E-8
3213.0,9.80019959169383E-9,3.550913180438346E-10,1.813037234564436E-10,4.1392894816277155E-6,2.0784600429279661E-7,9.414579150622318E-8
3216.0,9.789829663850788E-9,3.5389081682060624E-10,1.808051570804917E-10,4.1254595014327695E-6,2.0679476862850173E-7,9.349256275628459E-8
3219.0,9.780240611523519E-9,3.5274388808627663E-10,1.8025992567296562E-10,4.11167096690893E-6,2.0574831125773861E-7,9.284348317844898E-8
3222.0,9.770936323408693E-9,3.516576471302851E-10,1.7971552646631608E-10,4.097923754770439E-6,2.0470661206688374E-7,9.219852816267509E-8
3226.0,9.758681061009183E-9,3.5022490492666184E-10,1.7899259521890836E-10,4.079658223417602E-6,2.0332504680454115E-7,9.134496184813615E-8
3229.0,9.749485094002285E-9,3.491011754981727E-10,1.78445327453664E-10,4.066006993403001E-6,2.0229437228389738E-7,9.070953596183364E-8
3232.0,9.740192360660293E-9,3.479524422090696E-10,1.7788725704502285E-10,4.052396714219259E-6,2.012683893381154E-7,9.007815360744239E-8
3235.0,9.73134413514801E-9,3.4693493064566684E-10,1.773385956063098E-10,4.038827273276647E-6,2.0024707832881589E-7,8.945079098598942E-8
3238.0,9.722241652134901E-9,3.458113489563736E-10,1.7679155217368095E-10,4.02529855858102E-6,1.9923042001676586E-7,8.882742439050929E-8
3241.0,9.71309168200597E-9,3.447735871802754E-10,1.7624420483330358E-10,4.011810458017921E-6,1.9821839428797898E-7,8.820802968633833E-8
3244.0,9.703830665162568E-9,3.4372737683815295E-10,1.7569897002204378E-10,3.998362862539718E-6,1.9721098163228173E-7,8.759258346589556E-8
3247.0,9.694555325177777E-9,3.426667475148623E-10,1.7515688691007157E-10,3.984955664280367E-6,1.9620816259390876E-7,8.698106227384009E-8
3250.0,9.685517164295041E-9,3.4160623637478323E-10,1.7461630196119733E-10,3.971588753366433E-6,1.95209918005304E-7,8.63734428263748E-8
3254.0,9.673664293164747E-9,3.401964548436414E-10,1.7392880922121696E-10,3.953828686757771E-6,1.9388600777086183E-7,8.556931295401064E-8
3257.0,9.664711151926635E-9,3.39143604358502E-10,1.7339938182993814E-10,3.940555354836954E-6,1.9289836189262823E-7,8.497070766050856E-8
3260.0,9.655641024902966E-9,3.3810299058529535E-10,1.728623726361891E-10,3.927321944783422E-6,1.9191522611255634E-7,8.437592720544492E-8
3263.0,9.646513294123774E-9,3.3706532087311425E-10,1.7232732358436208E-10,3.914128348050445E-6,1.9093658125337347E-7,8.378494875648008E-8
3266.0,9.637383428268262E-9,3.360307494628351E-10,1.7179269272169325E-10,3.900974457051695E-6,1.8996240834868457E-7,8.319774964905601E-8
3269.0,9.628206332827673E-9,3.3499712960279063E-10,1.712590729114466E-10,3.887860164174755E-6,1.8899268862416207E-7,8.261430740649491E-8
3272.0,9.619078718357919E-9,3.3396046468493927E-10,1.7071456200033698E-10,3.874785361393167E-6,1.8802740334400644E-7,8.203459969808143E-8
3275.0,9.610029306909535E-9,3.329251260774541E-10,1.701831376791948E-10,3.861749942009756E-6,1.8706653376640623E-7,8.145860431108112E-8
3278.0,9.601092254439536E-9,3.319033463912882E-10,1.696616376532922E-10,3.848753798256294E-6,1.8611006111189816E-7,8.088629907406034E-8
3281.0,9.592214229721861E-9,3.30887798160301E-10,1.6914344859212827E-10,3.835796822986422E-6,1.8515796667941884E-7,8.031766193703384E-8
3285.0,9.58041716613716E-9,3.2954402050874916E-10,1.6845441861776774E-10,3.818581600623794E-6,1.8389528593873265E-7,7.956514718423543E-8
3288.0,9.571640948261121E-9,3.285256147523606E-10,1.6794264340565837E-10,3.8057156047777597E-6,1.8295333535976746E-7,7.900498399807532E-8
3291.0,9.562922121949086E-9,3.2751514796857917E-10,1.6742888461911135E-10,3.792888423264481E-6,1.820157015292493E-7,7.844841642218509E-8
3294.0,9.554165600799332E-9,3.2650829141100006E-10,1.6691685194321007E-10,3.7800999499865475E-6,1.8108236613952386E-7,7.789542296748435E-8
3297.0,9.545365680482554E-9,3.2550500097677447E-10,1.6640381476598063E-10,3.767350079226058E-6,1.8015331094270582E-7,7.734598227260514E-8
3300.0,9.536545008808455E-9,3.245048952190124E-10,1.65891414754987E-10,3.7546387056867296E-6,1.79228517779006E-7,7.680007310010125E-8
3303.0,9.527734237060592E-9,3.2351194925570573E-10,1.6538050699596402E-10,3.7419657242762743E-6,1.7830796855186447E-7,7.62576743289078E-8
3306.0,9.518941762615328E-9,3.225208668356687E-10,1.6486882804886455E-10,3.7293310303377338E-6,1.7739164525699743E-7,7.571876496232866E-8
3309.0,9.510146290445767E-9,3.2153068687905675E-10,1.6436103291671636E-10,3.716734519399377E-6,1.7647952993512434E-7,7.518332410607506E-8
3313.0,9.498458907904964E-9,3.2020019279177697E-10,1.636881341413995E-10,3.6999983869980424E-6,1.7526989099022093E-7,7.447476251701807E-8
3316.0,9.48982129979181E-9,3.192273296008597E-10,1.6318213861125605E-10,3.6874905647864946E-6,1.7436752483985036E-7,7.394733425143653E-8
3319.0,9.48114607820541E-9,3.1823796779503027E-10,1.6267937489053752E-10,3.675020578813511E-6,1.734693073426177E-7,7.342330570509871E-8
3322.0,9.472472076088219E-9,3.1725955338417296E-10,1.6217596904471878E-10,3.662588325578346E-6,1.7257522087861814E-7,7.29026565157301E-8
