"Time","Total Kinetic Energy (integral of KE density) Monitor - Time: Total Kinetic Energy (integral of KE density) Monitor - Time (kg-m^5/s^2)"
0.02,9.835561481636903
0.04,9.801842497823378
0.06,9.768319253092121
0.08,9.734951281467445
0.1,9.701754833182942
0.12000000000000001,9.668730012893022
0.14,9.635875966086333
0.16,9.603188883197683
0.18,9.570667945775362
0.19999999999999998,9.538311428948575
0.21999999999999997,9.506118629215038
0.23999999999999996,9.474088495091033
0.25999999999999995,9.442219321180563
0.27999999999999997,9.410510119418337
0.3,9.378959694595132
0.32,9.34756643815324
0.34,9.316329268766975
0.36000000000000004,9.285247163129167
0.38000000000000006,9.254319114585973
0.4000000000000001,9.223544052017369
0.4200000000000001,9.19292093593474
0.4400000000000001,9.162448687626572
0.46000000000000013,9.13212631699517
0.48000000000000015,9.101952820497988
0.5000000000000001,9.071927285645538
0.5200000000000001,9.042048795040046
0.5400000000000001,9.012316309210192
0.5600000000000002,8.982728851312588
0.5800000000000002,8.953285492548734
0.6000000000000002,8.923985280734161
0.6200000000000002,8.894827293234483
0.6400000000000002,8.865810596662904
0.6600000000000003,8.836934272947554
0.6800000000000003,8.808197414779816
0.7000000000000003,8.779599133611779
0.7200000000000003,8.751138546991578
0.7400000000000003,8.722814739286761
0.7600000000000003,8.694626877457875
0.7800000000000004,8.6665741142512
0.8000000000000004,8.638655538419943
0.8200000000000004,8.610870297042792
0.8400000000000004,8.583217604208636
0.8600000000000004,8.55569662092216
0.8800000000000004,8.528306509025935
0.9000000000000005,8.501046424071315
0.9200000000000005,8.473915576602671
0.9400000000000005,8.446913146789285
0.9600000000000005,8.420038320927986
0.9800000000000005,8.393290289469412
1.0000000000000004,8.366668247447366
1.0200000000000005,8.340171437730325
1.0400000000000005,8.313799080557144
1.0600000000000005,8.287550406937376
1.0800000000000005,8.261424651831657
1.1000000000000005,8.23542092840966
1.1200000000000006,8.209538604546715
1.1400000000000006,8.183776999007165
1.1600000000000006,8.158135338139983
1.1800000000000006,8.132612848998555
1.2000000000000006,8.107208795903357
1.2200000000000006,8.081922505200819
1.2400000000000007,8.056753259699423
1.2600000000000007,8.031700315216241
1.2800000000000007,8.006762959621367
1.3000000000000007,7.981940498982518
1.3200000000000007,7.957232242972757
1.3400000000000007,7.93263750367769
1.3600000000000008,7.90815559837046
1.3800000000000008,7.883785850936086
1.4000000000000008,7.859527591574171
1.4200000000000008,7.835380154690981
1.4400000000000008,7.811342879591823
1.4600000000000009,7.787415102709353
1.4800000000000009,7.763596169527928
1.5000000000000009,7.739885433198152
1.520000000000001,7.716282252036214
1.540000000000001,7.6927859871187
1.560000000000001,7.669396010231333
1.580000000000001,7.646111701434476
1.600000000000001,7.622932427330891
1.620000000000001,7.599857578635192
1.640000000000001,7.57688653665668
1.660000000000001,7.554018684808753
1.680000000000001,7.531253412802299
1.700000000000001,7.508590123512892
1.720000000000001,7.4860282277765435
1.740000000000001,7.463567131066183
1.7600000000000011,7.4412062434094794
1.7800000000000011,7.418944980957118
1.8000000000000012,7.396782763948478
1.8200000000000012,7.37471901504223
1.8400000000000012,7.352753163360058
1.8600000000000012,7.330884640520074
1.8800000000000012,7.3091128839089485
1.9000000000000012,7.287437335094944
1.9200000000000013,7.265857435355644
1.9400000000000013,7.244372644082137
1.9600000000000013,7.222982408662434
1.9800000000000013,7.2016861851831
2.0000000000000013,7.1804834258590144
2.0200000000000014,7.159373718163255
2.0400000000000014,7.138356824424893
2.0600000000000014,7.117431647170629
2.0800000000000014,7.096597711141556
2.1000000000000014,7.07585450303874
2.1200000000000014,7.055201574785778
2.1400000000000015,7.034638408817701
2.1600000000000015,7.014164478512225
2.1800000000000015,6.99377928316508
2.2000000000000015,6.973482327068357
2.2200000000000015,6.953273111925395
2.2400000000000015,6.933151138057307
2.2600000000000016,6.913115910582416
2.2800000000000016,6.893166939987108
2.3000000000000016,6.873303739740352
2.3200000000000016,6.8535258264818975
2.3400000000000016,6.83383271982893
2.3600000000000017,6.814223942122071
2.3800000000000017,6.794699036219749
2.4000000000000017,6.775257511300424
2.4200000000000017,6.755898893982353
2.4400000000000017,6.73662272675535
2.4600000000000017,6.7174285507146525
2.4800000000000018,6.6983159038562485
2.5000000000000018,6.679284330201325
2.520000000000002,6.6603333783688266
2.540000000000002,6.641462592698743
2.560000000000002,6.622671535033918
2.580000000000002,6.603959762609829
2.600000000000002,6.58532683313886
2.620000000000002,6.566772308895747
2.640000000000002,6.548295755835211
2.660000000000002,6.529896742557163
2.680000000000002,6.511574840317332
2.700000000000002,6.493329623250053
2.720000000000002,6.475160668373821
2.740000000000002,6.45706756053122
2.760000000000002,6.439049871418841
2.780000000000002,6.421107202580751
2.800000000000002,6.403239183628754
2.820000000000002,6.385445350228047
2.840000000000002,6.367725287397667
2.860000000000002,6.350078597340934
2.880000000000002,6.332504886991375
2.900000000000002,6.3150037583906915
2.920000000000002,6.297574813431787
2.940000000000002,6.280217659147193
2.960000000000002,6.262931906062125
2.980000000000002,6.245717166749718
3.000000000000002,6.228573055825141
3.0200000000000022,6.2114991910026776
3.0400000000000023,6.194495192172937
3.0600000000000023,6.177560681610627
3.0800000000000023,6.160695284165558
3.1000000000000023,6.143898627233021
3.1200000000000023,6.1271703407063995
3.1400000000000023,6.1105100569234985
3.1600000000000024,6.09391741160151
3.1800000000000024,6.077392046113026
3.2000000000000024,6.060933594063022
3.2200000000000024,6.044541697012779
3.2400000000000024,6.0282159998254965
3.2600000000000025,6.011956149419927
3.2800000000000025,5.995761794712034
3.3000000000000025,5.979632586907272
3.3200000000000025,5.963568179541434
3.3400000000000025,5.947568228450244
3.3600000000000025,5.9316323917358815
3.3800000000000026,5.915760329740633
3.4000000000000026,5.89995170503919
3.4200000000000026,5.884206182389251
3.4400000000000026,5.8685234287444
3.4600000000000026,5.852903113228996
3.4800000000000026,5.837344907109607
3.5000000000000027,5.821848483802568
3.5200000000000027,5.806413518866458
3.5400000000000027,5.791039689969586
3.5600000000000027,5.7757266768806685
3.5800000000000027,5.760474161438271
3.6000000000000028,5.7452818275320645
3.6200000000000028,5.730149361095621
3.640000000000003,5.715076450441108
3.660000000000003,5.700062785434888
3.680000000000003,5.685108053840853
3.700000000000003,5.6702119318504005
3.720000000000003,5.655374141230363
3.740000000000003,5.6405943734923
3.760000000000003,5.625872327235815
3.780000000000003,5.611207707124017
3.800000000000003,5.596600218592201
3.820000000000003,5.582049567288764
3.840000000000003,5.567555460109603
3.860000000000003,5.553117606594474
3.880000000000003,5.538735717957597
3.900000000000003,5.524409507036747
3.920000000000003,5.510138688558566
3.940000000000003,5.495922979180988
3.960000000000003,5.481762097340597
3.980000000000003,5.467655763212927
4.000000000000003,5.453603698470336
4.020000000000002,5.439605626864486
4.040000000000002,5.4256612741044
4.060000000000001,5.411770367096718
4.080000000000001,5.397932635447516
4.1000000000000005,5.3841478098236015
4.12,5.370415622247936
4.14,5.356735806639404
4.159999999999999,5.343108098646837
4.179999999999999,5.329532235623534
4.199999999999998,5.316007956873179
4.219999999999998,5.30253500815131
4.2399999999999975,5.289113123098835
4.259999999999997,5.2757420471012795
4.279999999999997,5.2624215268716545
4.299999999999996,5.249151309744908
4.319999999999996,5.235931144131422
4.339999999999995,5.222760780119382
4.359999999999995,5.209639969438901
4.379999999999995,5.196568465329948
4.399999999999994,5.1835460225286
4.419999999999994,5.17057239728182
4.439999999999993,5.157647347343162
4.459999999999993,5.144770631957403
4.479999999999992,5.131942011846621
4.499999999999992,5.119161249198376
4.519999999999992,5.106428107655171
4.539999999999991,5.09374235230571
4.559999999999991,5.081103853828078
4.57999999999999,5.06851233458629
4.59999999999999,5.055967525367109
4.6199999999999894,5.043469181059765
4.639999999999989,5.031017069859532
4.659999999999989,5.018610964238092
4.679999999999988,5.006250638407254
4.699999999999988,4.993935868286374
4.719999999999987,4.981666431460829
4.739999999999987,4.969442106945042
4.7599999999999865,4.957262675061301
4.779999999999986,4.945127917440686
4.799999999999986,4.933037617050215
4.819999999999985,4.9209915581692965
4.839999999999985,4.908989526364038
4.859999999999984,4.897031308479762
4.879999999999984,4.88511669263533
4.8999999999999835,4.873245468216133
4.919999999999983,4.861417425882537
4.939999999999983,4.849632357568714
4.959999999999982,4.837890056347377
4.979999999999982,4.826190316578978
4.999999999999981,4.814532933903577
5.019999999999981,4.802917705074657
5.0399999999999805,4.791344428136897
5.05999999999998,4.779812902253906
5.07999999999998,4.768322927799609
5.099999999999979,4.756874306320688
5.119999999999979,4.745466840532606
5.139999999999978,4.734100332834341
5.159999999999978,4.722774589368263
5.1799999999999775,4.71148941835658
5.199999999999977,4.70024462870588
5.219999999999977,4.689040023611759
5.239999999999976,4.677875412566946
5.259999999999976,4.666750608161669
5.279999999999975,4.655665422658522
5.299999999999975,4.644619668652651
5.3199999999999745,4.633613159823486
5.339999999999974,4.622645711209069
5.359999999999974,4.611717139081956
5.379999999999973,4.60082726067712
5.399999999999973,4.5899758942255175
5.419999999999972,4.579162859032213
5.439999999999972,4.568387975468384
5.4599999999999715,4.557651064940955
5.479999999999971,4.546951949832641
5.499999999999971,4.536290453535149
5.51999999999997,4.525666400487854
5.53999999999997,4.515079616163202
5.559999999999969,4.5045299270445085
5.579999999999969,4.494017160588841
5.599999999999969,4.483541145228393
5.619999999999968,4.4731017103854
5.639999999999968,4.462698686485736
5.659999999999967,4.452331904936739
5.679999999999967,4.442001198099282
5.699999999999966,4.431706399311377
5.719999999999966,4.421447342847739
5.739999999999966,4.411223863926012
5.759999999999965,4.401035798711637
5.779999999999965,4.390882984298694
5.799999999999964,4.3807652587025565
5.819999999999964,4.370682460858079
5.839999999999963,4.360634430613803
5.859999999999963,4.350621008724159
5.879999999999963,4.340642036843615
5.899999999999962,4.330697357520368
5.919999999999962,4.320786814191848
5.939999999999961,4.31091025117809
5.959999999999961,4.3010675136753065
5.9799999999999605,4.291258447750315
5.99999999999996,4.281482900365803
6.01999999999996,4.27174071950831
6.039999999999959,4.2620317536400165
6.059999999999959,4.252355852205866
6.079999999999958,4.242712865382861
6.099999999999958,4.233102644457118
6.1199999999999575,4.223525041504728
6.139999999999957,4.213979909351805
6.159999999999957,4.204467101640598
6.179999999999956,4.194986472837579
6.199999999999956,4.185537878219785
6.219999999999955,4.176121173867888
6.239999999999955,4.1667362166620165
6.2599999999999545,4.157382864276546
6.279999999999954,4.148060975174614
6.299999999999954,4.138770408602939
6.319999999999953,4.129511024586783
6.339999999999953,4.120282683925644
6.359999999999952,4.1110852481878934
6.379999999999952,4.101918579706183
6.3999999999999515,4.092782541571742
6.419999999999951,4.083676997629976
6.439999999999951,4.074601812476356
6.45999999999995,4.065556851449461
6.47999999999995,4.056541980627346
6.499999999999949,4.047557066822284
6.519999999999949,4.038601977576283
6.5399999999999485,4.029676581156534
6.559999999999948,4.020780746550891
6.579999999999948,4.011914343463239
6.599999999999947,4.003077242308857
6.619999999999947,3.994269314209643
6.639999999999946,3.9854904309897448
6.659999999999946,3.9767404651712166
6.6799999999999455,3.9680192899695923
6.699999999999945,3.9593267792892046
6.719999999999945,3.9506628077188024
6.739999999999944,3.9420272505275777
6.759999999999944,3.933419983660163
6.779999999999943,3.924840883733009
6.799999999999943,3.9162898280301315
6.8199999999999426,3.9077666944987044
6.839999999999942,3.8992713617449435
6.859999999999942,3.8908037090297536
6.879999999999941,3.882363616264773
6.899999999999941,3.873950964008089
6.91999999999994,3.8655656334603057
6.93999999999994,3.857207506458967
6.95999999999994,3.8488764654748167
6.979999999999939,3.8405723936108953
6.999999999999939,3.8322951745971587
7.019999999999938,3.824044692793002
7.039999999999938,3.8158208331588273
7.059999999999937,3.807623481280439
7.079999999999937,3.799452523356276
7.099999999999937,3.7913078461886895
7.119999999999936,3.783189337185033
7.139999999999936,3.775096884351214
7.159999999999935,3.76703037628705
7.179999999999935,3.758989702185794
7.1999999999999345,3.750974751828185
7.219999999999934,3.7429854155177047
7.239999999999934,3.735021583801335
7.259999999999933,3.72708314886413
7.279999999999933,3.7191700028742978
7.299999999999932,3.711282038283213
7.319999999999932,3.703419148218902
7.3399999999999315,3.6955812265221057
7.359999999999931,3.687768167599069
7.379999999999931,3.6799798663597323
7.39999999999993,3.6722162182504285
7.41999999999993,3.6644771192823056
7.439999999999929,3.6567624660221574
7.459999999999929,3.649072155574405
7.4799999999999285,3.641406085574768
7.499999999999928,3.6337641541878627
7.519999999999928,3.6261462601193677
7.539999999999927,3.6185523025841246
7.559999999999927,3.6109821813418947
7.579999999999926,3.6034357966863393
7.599999999999926,3.595913049428385
7.6199999999999255,3.5884138408927395
7.639999999999925,3.580938072916796
7.659999999999925,3.5734856478485737
7.679999999999924,3.5660564685435547
7.699999999999924,3.558650438360891
7.719999999999923,3.5512674611600854
7.739999999999923,3.543907441298745
7.7599999999999225,3.5365702836291346
7.779999999999922,3.5292558934950016
7.799999999999922,3.5219641767288126
7.819999999999921,3.5146950396486476
7.839999999999921,3.5074483890551797
7.85999999999992,3.500224132228777
7.87999999999992,3.493022176926436
7.8999999999999195,3.485842431378699
7.919999999999919,3.4786848042876013
7.939999999999919,3.4715492048233108
7.959999999999918,3.4644355426218505
7.979999999999918,3.457343727781088
7.999999999999917,3.450273670857804
8.019999999999918,3.44322528286598
8.039999999999917,3.4361984752737564
8.059999999999917,3.42919315999966
8.079999999999917,3.4222092494114698
8.099999999999916,3.4152466563230925
8.119999999999916,3.4083052939915763
8.139999999999915,3.401385076114585
8.159999999999915,3.3944859168276906
8.179999999999914,3.3876077307017542
8.199999999999914,3.3807504327414355
8.219999999999914,3.3739139383814125
8.239999999999913,3.36709816348301
8.259999999999913,3.3603030243320653
8.279999999999912,3.353528437636749
8.299999999999912,3.346774320525046
8.319999999999911,3.340040590542258
8.339999999999911,3.33332716564842
8.35999999999991,3.326633964215919
8.37999999999991,3.3199609050269636
8.39999999999991,3.3133079072707057
8.41999999999991,3.306674890541553
8.439999999999909,3.300061774836617
8.459999999999908,3.2934684805532077
8.479999999999908,3.2868949284865243
8.499999999999908,3.2803410398264057
8.519999999999907,3.273806736158209
8.539999999999907,3.2672919394567006
8.559999999999906,3.2607965720808054
8.579999999999906,3.2543205567818276
8.599999999999905,3.247863816692282
8.619999999999905,3.2414262753262544
8.639999999999905,3.2350078565775577
8.659999999999904,3.2286084847167724
8.679999999999904,3.222228084389233
8.699999999999903,3.215866580613012
8.719999999999903,3.2095238987765637
8.739999999999903,3.2031999646365468
8.759999999999902,3.19689470431523
8.779999999999902,3.1906080442990215
8.799999999999901,3.184339911436431
8.8199999999999,3.1780902329348404
8.8399999999999,3.1718589363599845
8.8599999999999,3.1656459496328067
8.8799999999999,3.1594512010276405
8.899999999999899,3.1532746191701078
8.919999999999899,3.147116133035129
8.939999999999898,3.1409756719453226
8.959999999999898,3.1348531655683347
8.979999999999897,3.1287485439146927
8.999999999999897,3.12266173733573
9.019999999999897,3.116592676522103
9.039999999999896,3.110541292501744
9.059999999999896,3.104507516637886
9.079999999999895,3.0984912806273575
9.099999999999895,3.0924925164986954
9.119999999999894,3.086511156609398
9.139999999999894,3.0805471336443224
9.159999999999894,3.0746003806139095
9.179999999999893,3.068670830852322
9.199999999999893,3.062758418015588
9.219999999999892,3.0568630760797597
9.239999999999892,3.050984739339083
9.259999999999891,3.045123342404121
9.279999999999891,3.039278820199948
9.29999999999989,3.0334511079643134
9.31999999999989,3.027640141245886
9.33999999999989,3.021845855902452
9.35999999999989,3.0160681880991063
9.379999999999889,3.010307074306523
9.399999999999888,3.004562451299231
9.419999999999888,2.9988342561538457
9.439999999999888,2.9931224262474077
9.459999999999887,2.9874268992556066
9.479999999999887,2.9817476131510325
9.499999999999886,2.976084506201467
9.519999999999886,2.9704375169679302
9.539999999999885,2.9648065843032505
9.559999999999885,2.9591916473505604
9.579999999999885,2.9535926453028027
9.599999999999884,2.9480095179432904
9.619999999999884,2.9424422055662665
9.639999999999883,2.9368906484554635
9.659999999999883,2.9313547870740706
9.679999999999882,2.9258345622393436
9.699999999999882,2.9203299151098747
9.719999999999882,2.9148407871127606
9.739999999999881,2.9093671199251547
9.75999999999988,2.9039088554949686
9.77999999999988,2.8984659360511027
9.79999999999988,2.893038304096933
9.81999999999988,2.8876259024032715
9.839999999999879,2.8822286740072913
9.859999999999879,2.876846562212829
9.879999999999878,2.8714795105894204
9.899999999999878,2.866127462970427
9.919999999999877,2.8607903634511427
9.939999999999877,2.855468156387434
9.959999999999877,2.850160786394393
9.979999999999876,2.8448681983449022
9.999999999999876,2.8395903373682487
