"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
604.0,3.2977253843722887E-4,3.26978882455941E-4,2.5234086417691095E-4
620.0,1.8124553342829837E-5,1.5568872446684583E-5,1.2129777696426714E-5
635.0,0.006068906156943786,0.06220892987393869,0.08866566430090098
650.0,4.052816322668488E-4,3.922904898772877E-4,3.0313773591361947E-4
665.0,2.5955951877681526E-5,2.2610047824576817E-5,1.761585643228427E-5
680.0,0.018880415265819163,0.29546408460957924,0.41930584285555206
695.0,4.6430502962254767E-4,4.7039625229470535E-4,3.6308269873635846E-4
710.0,3.0391930924562982E-5,2.711187228974222E-5,2.110501004834424E-5
725.0,1.9903761149888843E-6,1.5879075945621407E-6,1.2437260990116956E-6
740.0,6.937812300888245E-4,6.817308904774098E-4,5.257281968651112E-4
755.0,4.3544868215158155E-5,3.937410958682517E-5,3.0540546715276867E-5
771.0,2.3829808527102247E-6,1.905685066178962E-6,1.48075650175609E-6
786.0,6.839158838937624E-4,6.779811814120683E-4,5.219319247044047E-4
801.0,4.335083164278386E-5,3.9155093155674466E-5,3.0316206592010327E-5
816.0,2.812099928542607E-6,2.290313429360591E-6,1.788527971759018E-6
831.0,9.242727056455511E-4,8.083677600486509E-4,6.19990902997685E-4
846.0,5.543119327729203E-5,4.6434111710324445E-5,3.583560942919003E-5
861.0,3.4905054169523908E-6,2.6879823282197405E-6,2.089497865699031E-6
876.0,7.431190024301064E-4,6.673476879024318E-4,5.116842324867995E-4
891.0,4.445201819468738E-5,3.840651176607247E-5,2.9779779575117477E-5
906.0,2.7873303825105464E-6,2.248445140778367E-6,1.7595415033489735E-6
922.0,7.149763817034825E-4,6.63952466557049E-4,5.085911604604197E-4
937.0,4.3659844598909166E-5,3.839298984748572E-5,2.9785164491608553E-5
952.0,2.770709148438451E-6,2.2548770332044465E-6,1.749780313724286E-6
967.0,7.570413477000471E-4,6.596887055619749E-4,5.032047335536271E-4
982.0,4.502862237542984E-5,3.802991211061304E-5,2.9431477761455296E-5
997.0,0.004687641261842296,0.00362686208532112,0.002849905959389458
1012.0,2.499339514200215E-4,2.1053338984569658E-4,1.6062282643001207E-4
1027.0,1.4950600367950396E-5,1.211227265441937E-5,9.43897660600748E-6
1042.0,0.0019045863083639414,0.0013857228687690762,0.0010595257686955414
1057.0,1.0376401679246564E-4,8.018361656652592E-5,6.19633314743297E-5
1072.0,6.009986026586684E-6,4.68070371617694E-6,3.6621779296201964E-6
1088.0,5.288033539075144E-4,4.410520315265946E-4,3.3503008083279943E-4
1103.0,3.1413140259165724E-5,2.5286851501884964E-5,1.9664258762580905E-5
1118.0,0.005125875240480988,0.0029859685201429147,0.0022389510063034845
1133.0,2.099908316340824E-4,1.7232612892546768E-4,1.304772262426272E-4
1148.0,1.2263885537227488E-5,1.0020210205579936E-5,7.716938934369946E-6
1163.0,0.006019987043854984,0.003481723925551118,0.0027446598151442863
1178.0,2.8485171294920247E-4,2.0461004726259703E-4,1.566250421021236E-4
1193.0,1.5948143334882575E-5,1.177777992465429E-5,9.168176221221542E-6
1208.0,0.004108913260248981,0.0034907175279197153,0.0027202765044138746
1223.0,2.334389376563904E-4,2.0236186928273834E-4,1.5365189042927614E-4
1239.0,1.2096812677342004E-5,9.726273231693443E-6,7.4964058239707146E-6
1254.0,0.002544146268292574,9.490407996908722E-4,7.060542114123605E-4
1269.0,1.2863653464041655E-4,6.138336296537624E-5,4.469550562140627E-5
1284.0,5.454091804141897E-6,3.6967146724293377E-6,2.5489713044431373E-6
1299.0,2.6479942695852914E-7,2.2979839421060313E-7,1.4324150555288838E-7
1314.0,8.672915908182297E-4,7.548272025533985E-4,5.677632258430124E-4
1329.0,5.3805768819713185E-5,4.327271243568132E-5,3.3338592081142596E-5
1344.0,0.006490391992182013,0.013076094680623792,0.01780883056510896
1359.0,3.5200477103751075E-4,2.883208444158507E-4,2.1890966239431595E-4
1374.0,2.0973619553838975E-5,1.6613613043433554E-5,1.281084442351293E-5
1390.0,0.0016575718893592566,0.0015782653132007348,0.0011919119031235856
1405.0,1.0500411504129295E-4,9.088817813870062E-5,7.017015014580576E-5
1420.0,6.769061372112744E-6,5.31027705085156E-6,4.127630258148644E-6
1435.0,8.939713504721522E-4,7.283019082839691E-4,5.583401412384998E-4
1450.0,5.3627723526204315E-5,4.1741147606373975E-5,3.2680896263132245E-5
1465.0,0.004652719302804742,0.05767321743991974,0.08242567399601153
1480.0,3.78936856842279E-4,3.3903557886773544E-4,2.576235064431335E-4
1495.0,2.4743455124489667E-5,1.952705752925518E-5,1.5146320839332392E-5
1510.0,0.00400038153923124,0.0027267613958821242,0.0020782661244921415
1525.0,1.9762649683024706E-4,1.5658213740612733E-4,1.2200019495303803E-4
1541.0,1.0211393279689636E-5,7.480847742030914E-6,5.908246558852889E-6
1556.0,0.0013469984870837733,0.0010534087079420945,7.9326723013496E-4
1571.0,7.789812129427743E-5,6.0468945246585504E-5,4.669814111126714E-5
1586.0,0.017176966812857544,0.2725166604792377,0.38950769040612804
1601.0,4.828816169226922E-4,4.017544446773444E-4,3.0638228150422115E-4
1616.0,3.1007332156968274E-5,2.3030562376493696E-5,1.798441273916962E-5
1631.0,0.003097448686945567,0.0026732205953478227,0.002018619760740557
1646.0,1.9141818428969733E-4,1.5414883395779857E-4,1.1914294453642607E-4
1661.0,1.2737730063474916E-5,8.910293524713307E-6,7.006071869174157E-6
1676.0,0.001298404353473991,0.0010249632720408187,7.807529603982654E-4
1692.0,6.838383025444798E-5,4.8486860317274116E-5,3.790351773773623E-5
1707.0,0.0174564104157372,0.2699009577555927,0.3860111856600683
1722.0,4.807437508143685E-4,3.933762933492475E-4,3.020492935838536E-4
1737.0,3.282633717415509E-5,2.258464379177978E-5,1.7738386251583986E-5
1752.0,0.0031229369647500487,0.0026161443387812604,0.001967929850784381
1767.0,1.994984509365071E-4,1.5078155287044393E-4,1.1702172824190798E-4
1782.0,1.3615093641432606E-5,8.70943267397304E-6,6.840300522478542E-6
1797.0,0.0012131617838512657,0.0010023596537996743,7.610683677695276E-4
1812.0,8.432398462573271E-5,5.740026384907243E-5,4.497481783461639E-5
1827.0,0.004339469241522647,0.055952675020830456,0.08017265239478784
1843.0,3.554262325689156E-4,2.620508213176006E-4,2.037100987498123E-4
1858.0,2.4914548447475083E-5,1.5074179879595207E-5,1.1885390031206512E-5
1873.0,0.002144526025957267,0.0017357206468685109,0.0013278100363544622
1888.0,1.5264752839057105E-4,9.943123479125167E-5,7.872053172543773E-5
1903.0,1.0482881219993986E-5,5.783254156313025E-6,4.566351666547262E-6
1918.0,0.0010359138960327708,6.724796674437844E-4,5.266434846439767E-4
1933.0,6.910791883248479E-5,3.865513256530124E-5,3.046969868444676E-5
1948.0,0.003330265183037351,0.002504992532876677,0.0019190824602924486
1963.0,2.4030732384891322E-4,1.4349120814508823E-4,1.1427363362511586E-4
1978.0,1.713854554461816E-5,8.368077142828268E-6,6.581916922315191E-6
1994.0,9.223337623919269E-4,6.540682816120548E-4,5.09979817009421E-4
2009.0,5.9770969775051595E-5,3.751067539830474E-5,2.9918035932138474E-5
2024.0,0.004466666895964241,0.004328209058342379,0.004376213277571797
2039.0,2.9432287434691986E-4,2.0821512288025603E-4,1.6367701476274846E-4
2054.0,1.9137176240879438E-5,1.2039883893787822E-5,9.66722428905889E-6
2069.0,0.0019671580187835234,0.0013742268566953562,0.0010657050132052137
2084.0,9.882016390049653E-5,8.022452553243686E-5,6.204007074690501E-5
2099.0,6.359644964498447E-6,4.692111260441176E-6,3.625877226406585E-6
2114.0,0.001587156843709197,6.659171061956763E-4,5.203939609423675E-4
2129.0,7.512944831574377E-5,3.93801779625E-5,3.012006974869814E-5
2144.0,3.89384477758557E-6,2.351134032309713E-6,1.769080879811712E-6
2160.0,0.0011022158248288505,9.329320950078743E-4,7.099648801708386E-4
2175.0,6.276396129141002E-5,5.4636129946636944E-5,4.1442138583538946E-5
2190.0,0.0043635479709796575,0.05425660153068107,0.07823912286403521
2205.0,3.19897762296969E-4,3.002056301446164E-4,2.2629703373395997E-4
2220.0,2.041637528664155E-5,1.7561226819688703E-5,1.330341437713503E-5
2235.0,0.0013281472599915142,0.001118021124775856,8.409113887628638E-4
2250.0,7.389020888356421E-5,6.564795405608373E-5,4.9347395290147905E-5
2265.0,4.74540258202537E-6,3.8335246246139915E-6,2.92874079849978E-6
2280.0,0.0011577287736985519,9.214198555695946E-4,6.899688516277069E-4
2295.0,6.241020862898012E-5,5.3847602161484E-5,4.040020517756473E-5
2311.0,3.2143625986385224E-6,2.623163048167405E-6,2.0004778781139524E-6
2326.0,6.481674098886768E-4,5.205998741935741E-4,3.8908444026739496E-4
2341.0,3.944753988790066E-5,3.065557320817576E-5,2.2930840916895727E-5
2356.0,2.82319583674261E-6,1.7797367750815457E-6,1.3847560725284755E-6
2371.0,6.425715216509739E-4,5.180293765601245E-4,3.860599455827111E-4
2386.0,4.3818242086583235E-5,2.979883629726035E-5,2.271812870011836E-5
2401.0,0.01784638308645815,0.25508738618494364,0.36851627888553073
2416.0,5.263250515925597E-4,3.6487113632763355E-4,2.6738819739707256E-4
2431.0,3.102048252913603E-5,2.1008237813316175E-5,1.5865260873526856E-5
2446.0,0.005427986792624112,0.011782770535290059,0.016318743251339654
2462.0,2.581583151812163E-4,2.0017646271186092E-4,1.466225167917412E-4
2477.0,1.6521955146664807E-5,1.1448400013156082E-5,8.726820403666875E-6
2492.0,0.0027167882219570148,0.0023011884639104,0.0017187685865580392
2507.0,1.6571668403311194E-4,1.3578886097474906E-4,1.0049359568951525E-4
2522.0,1.0863603348919165E-5,7.801288525076142E-6,5.9991746870907785E-6
2537.0,0.0018566199551902167,0.001574277505758848,0.0011665164999241022
2552.0,1.1426404174734404E-4,9.223442106968822E-5,6.857664722953974E-5
2567.0,7.3167104834563566E-6,5.334150379467499E-6,4.108245800731825E-6
2582.0,0.0014303936049704503,0.0010744800084230078,7.988443240306858E-4
2597.0,8.301454920360686E-5,6.243320730647014E-5,4.6855069703945155E-5
2613.0,4.195520066461701E-6,3.0141170559239124E-6,2.3358733581692364E-6
2628.0,0.0010443707013765592,6.243080941160615E-4,4.678858863870177E-4
2643.0,5.20112722617244E-5,3.642850244420334E-5,2.7905027512558425E-5
2658.0,3.0099698047184145E-6,2.1311440292180146E-6,1.6631357351524527E-6
2673.0,7.662549356728855E-4,4.2608322440090303E-4,3.0987364215516233E-4
2688.0,3.9136975045344106E-5,2.5679738427140384E-5,1.9505143363570873E-5
2703.0,2.08138411522497E-6,1.5399977849240857E-6,1.1679643457246414E-6
2718.0,0.0010105709658796897,8.767204534400876E-4,6.448359392916066E-4
2733.0,6.107145278542872E-5,5.085773488801042E-5,3.830447657539077E-5
2748.0,3.7981513615613795E-6,2.9881243572950724E-6,2.318562774466221E-6
2764.0,5.87534022587782E-4,4.934291640366791E-4,3.6186517428352387E-4
2779.0,3.4496079433712676E-5,2.849429597168016E-5,2.1610578402400545E-5
2794.0,0.003781354096255816,0.05169732287285606,0.07536900134322287
2809.0,3.3324478060583264E-4,2.7886197006451194E-4,2.0534586076361024E-4
2824.0,1.9747975517578496E-5,1.609924326245184E-5,1.2303397940956151E-5
2839.0,0.004266142675117458,0.0022200139884393966,0.0016043042428525501
2854.0,1.9021303494621926E-4,1.3212671730459201E-4,9.700170108656912E-5
2869.0,1.010456427568102E-5,7.704617602612434E-6,5.901911024483124E-6
2884.0,0.0017447255779634986,0.0014986601753666313,0.001094245427273071
2899.0,9.829159658735455E-5,8.75176858095831E-5,6.544487672326845E-5
2915.0,5.0297558576170245E-6,4.274199700618579E-6,3.288547164508224E-6
2930.0,8.414987278783048E-4,7.083261514377055E-4,5.158831320754744E-4
2945.0,4.78468732343204E-5,4.1091506641153405E-5,3.082620707459434E-5
2960.0,2.910404045182408E-6,2.4350256787032107E-6,1.87158854391763E-6
2975.0,4.7452233958035077E-4,3.986995898397892E-4,2.915993258243973E-4
2990.0,2.743449130361416E-5,2.311371379134843E-5,1.7523409896776143E-5
3005.0,0.004200942825842389,0.011225573359482703,0.015734521724698167
3020.0,2.489292752109824E-4,2.2276663935549723E-4,1.6457727545222167E-4
3035.0,1.5084030650196475E-5,1.3049761559549402E-5,9.928939100486082E-6
3050.0,8.042022982039404E-4,5.806016480902511E-4,4.309031728616651E-4
3066.0,3.4547895732255485E-5,2.788869983509732E-5,2.1502318223544844E-5
3081.0,0.004154070028270452,0.011159256980592747,0.01564291424067212
3096.0,2.447397274166275E-4,2.2096078030425806E-4,1.6301511825271434E-4
3111.0,1.4858308903652532E-5,1.2938346170950663E-5,9.839382110778106E-6
3126.0,6.605053380296927E-4,5.652548151457314E-4,4.1399300853670116E-4
3141.0,3.8153224591402474E-5,3.291701584242003E-5,2.490221923058316E-5
3156.0,0.0018146157152212417,0.0014463000375240036,0.001051458528455105
3171.0,9.856825294723265E-5,8.428490470996148E-5,6.336433620012328E-5
3186.0,0.004660181634439439,0.011034662736166694,0.01552542535376193
3201.0,2.527730309611383E-4,2.1596037521716632E-4,1.6050230319567766E-4
3216.0,1.4967575523228822E-5,1.2667927658044515E-5,9.682411585578973E-6
3232.0,5.393527167136541E-4,4.5787377361068406E-4,3.3728721738579656E-4
3247.0,3.152517295814675E-5,2.678643875796942E-5,2.0390224632874547E-5
3262.0,0.0018010856871279947,0.0011932463407540806,8.676269704904635E-4
3277.0,8.723213893909795E-5,6.937721724866393E-5,5.207078338637333E-5
3292.0,5.0484927447406015E-6,4.106716055278549E-6,3.1584941155418638E-6
3307.0,9.056140494118578E-4,8.023579661496267E-4,5.850622598683253E-4
3322.0,5.316560024907747E-5,4.692490508477429E-5,3.53305586270324E-5
3337.0,3.25201711516996E-6,2.790603595671791E-6,2.1566433114493738E-6
3352.0,4.451476009618131E-4,3.7147433012676685E-4,2.747108602606221E-4
3367.0,2.635237133671788E-5,2.1768643064043068E-5,1.6574377877203728E-5
3383.0,9.337751712116994E-4,7.882754706436729E-4,5.799501093354906E-4
3398.0,5.439413617230724E-5,4.6372555944844186E-5,3.509296469713018E-5
3413.0,0.002570200392732217,0.0020179235031455335,0.0014739984004641111
3428.0,1.3293051476084727E-4,1.1870766033186463E-4,8.902784382016545E-5
3443.0,0.0032095442319559782,0.04911315706047514,0.07227257103556849
3458.0,2.871278169158641E-4,2.51262173461037E-4,1.8641274866321611E-4
3473.0,1.7624851979275553E-5,1.4794787217329796E-5,1.129795730980844E-5
3488.0,6.091858231561694E-4,5.320973796497465E-4,3.8956622502091075E-4
3503.0,3.713803682177639E-5,3.1245921773509894E-5,2.3682873187437494E-5
3518.0,0.0014365458717176696,0.0011303770061123503,8.201311137359082E-4
3534.0,6.725175345669749E-5,5.474532812284067E-5,4.132972185552211E-5
3549.0,0.0027951506045798217,0.001958026660805549,0.0014134068042318828
3564.0,1.4664615255954275E-4,1.1723099036700459E-4,8.807450158546844E-5
3579.0,8.844514790243835E-6,6.938072968066439E-6,5.359772802544191E-6
3594.0,9.347328397823644E-4,7.67587001862543E-4,5.589308946019959E-4
3609.0,5.575747127737883E-5,4.498495971604872E-5,3.400079155752283E-5
3624.0,0.0021201831796425685,0.0016243027926335354,0.001173672224756501
3639.0,1.207603924300482E-4,9.522794504154574E-5,7.175028238690789E-5
3654.0,0.004071225589248959,0.010629294172700582,0.01501243445271579
3669.0,2.507136093807001E-4,2.0185683579836876E-4,1.5018025093810951E-4
3685.0,1.2816388403736328E-5,9.858014118636171E-6,7.5857763162017E-6
3700.0,8.75462141243899E-4,5.364794518360016E-4,3.877882007352262E-4
3715.0,4.45435163310733E-5,3.1563327191398747E-5,2.3778165551479052E-5
3730.0,2.6771539125840903E-6,1.8819579265510394E-6,1.4506533644908608E-6
3745.0,9.018787775404039E-4,6.290013006290401E-4,4.6481713392241707E-4
3760.0,5.024787154582982E-5,3.6809268607989156E-5,2.8304917468350975E-5
3775.0,3.1984828075429125E-6,2.189783665942056E-6,1.72437171861721E-6
3790.0,5.447636819809769E-4,4.19825192718665E-4,3.110303294387014E-4
3805.0,3.291395623676455E-5,2.4472376936756017E-5,1.892736063291765E-5
3820.0,0.0010590451756378664,8.937900688406685E-4,6.563536781866673E-4
3836.0,5.812643783513985E-5,4.338457624186949E-5,3.313624733117412E-5
3851.0,0.002841405689576525,0.002336379260240209,0.0017459358006026288
3866.0,1.7723215272180912E-4,1.341243610789983E-4,1.011218791985445E-4
3881.0,1.1567080515002039E-5,7.854184732152043E-6,6.140388600470573E-6
3896.0,5.487200836039204E-4,4.142591906735187E-4,3.0766449116352963E-4
3911.0,3.577949305902537E-5,2.4193338633894892E-5,1.8736312167069654E-5
3926.0,0.0018122026179404444,0.0012994890480259153,9.43125007595042E-4
3941.0,1.1618418393742151E-4,7.57530391154657E-5,5.785554509271831E-5
3956.0,7.84460774264379E-6,4.477993778058846E-6,3.5012383845865114E-6
3971.0,6.757691198166577E-4,4.95421391604104E-4,3.7048981969334575E-4
3987.0,4.010556442771757E-5,2.4031635206300734E-5,1.8621636104982612E-5
4002.0,0.001995378500553608,0.0012732037552809232,9.340039822505172E-4
4017.0,1.3813100807398074E-4,7.628613817995087E-5,5.8083954989584996E-5
4032.0,9.379535632813436E-6,4.769015048690169E-6,3.6635189783290466E-6
4047.0,0.003447000997899701,0.0012655227205140061,9.637140820063782E-4
4062.0,1.7435668106911424E-4,7.726349266101228E-5,5.969258981939324E-5
4077.0,8.782864292954548E-6,4.914916687667296E-6,3.77529111746366E-6
4092.0,4.5866009755443133E-7,3.043926787359342E-7,2.222899036714803E-7
4107.0,5.476015106153413E-4,4.0196870108215023E-4,2.996505343836916E-4
4122.0,3.428551764506678E-5,2.3580456650738905E-5,1.8306316591694027E-5
4138.0,0.0016635465109215816,0.0012477897804512369,9.138677793320986E-4
4153.0,1.0041225085329429E-4,7.31976522302748E-5,5.6060445650362284E-5
4168.0,0.015143247903440536,0.22476896652189626,0.3327304417013746
4183.0,3.6053857683967757E-4,2.7347767799504704E-4,2.0579924907796954E-4
4198.0,2.3281576504425994E-5,1.605726927971878E-5,1.2530660440620672E-5
4213.0,9.814520241659816E-4,8.359126702045381E-4,6.231504951356662E-4
4228.0,5.298078391323304E-5,5.0205604403045134E-5,3.744240049000367E-5
4243.0,0.0024113105024083687,0.0017814792443245663,0.0013016306140969307
4258.0,1.13102937198345E-4,1.0653973829294545E-4,7.87862044900754E-5
4273.0,0.004716427580961326,0.04633293700566786,0.06890429043427135
4288.0,3.005145646819484E-4,2.295136753621656E-4,1.6681460427986382E-4
4304.0,1.3643440003054753E-5,1.1351250342334108E-5,8.373444170687051E-6
4319.0,0.0011829733285050336,0.0010005188861283447,7.332565077423591E-4
4334.0,6.405802747063688E-5,6.002831565268514E-5,4.415848652427603E-5
4349.0,0.0031143286839853345,0.046070215349149075,0.06864928142619708
4364.0,2.2780746291756237E-4,2.2260959046692204E-4,1.6326696203579537E-4
4379.0,1.4547291695256843E-5,1.3355568199742326E-5,9.856238236720794E-6
4394.0,9.189515688340958E-4,8.223342624917551E-4,6.012538174151988E-4
4409.0,5.136245153956704E-5,4.948070537563227E-5,3.6246151509475645E-5
4424.0,3.489645536279279E-6,2.9699605884010605E-6,2.2063081634391337E-6
4439.0,0.0011507565717477875,9.841805737872541E-4,7.128412742100775E-4
4455.0,5.12608461031063E-5,4.902406529570822E-5,3.563287065693127E-5
4470.0,0.013095146385922981,0.219651770704593,0.3276582793502682
4485.0,2.945386282567358E-4,2.6363064848560294E-4,1.927103340519196E-4
4500.0,1.7296799157741134E-5,1.57402799237524E-5,1.1632763954388185E-5
4515.0,0.0014122392176991534,0.0011775722961828948,8.543242303199317E-4
4530.0,7.386106233835924E-5,7.068823280484112E-5,5.153098591255868E-5
4545.0,4.739493728018394E-6,4.231070845465097E-6,3.135103055980965E-6
4560.0,4.677017300903678E-4,3.815767114823524E-4,2.79422599551016E-4
4575.0,3.167018879553716E-5,2.2675111462657384E-5,1.6921866420269273E-5
4590.0,0.0027867691968278454,0.0020894529452563128,0.0015902492739871977
4606.0,1.260919037814617E-4,1.0207284822723614E-4,7.42760294318985E-5
4621.0,8.331374464337912E-6,6.031698927774869E-6,4.558843742508332E-6
4636.0,5.921513692845077E-4,4.574570453234676E-4,3.3312292466562324E-4
4651.0,3.533654704917656E-5,2.72451062415176E-5,2.012231917003813E-5
4666.0,0.0032886818552790623,0.0020772591956095578,0.001570843616023636
4681.0,1.6012754539570143E-4,1.235470708811736E-4,9.022200771846106E-5
4696.0,0.00591782900245181,0.044911066035524645,0.06752013083361325
4711.0,3.826357577059251E-4,2.1662839975263333E-4,1.5975778370811114E-4
4726.0,1.9616836420081728E-5,1.3161474484666855E-5,1.003710287974137E-5
4741.0,0.0011040536949385915,5.527380966514597E-4,3.921295466856198E-4
4757.0,5.162006898919242E-5,2.878529862560989E-5,2.0583478932438643E-5
4772.0,0.004994053052909926,0.009747148760302323,0.01409495538144527
4787.0,2.4631342751136405E-4,1.7774980488719422E-4,1.294023484857314E-4
4802.0,1.3799912483934096E-5,1.0480245386976236E-5,7.917638154870131E-6
4817.0,3.3151837137554863E-4,3.0865590785668844E-4,2.1979966612786827E-4
4832.0,2.0937382946051747E-5,1.8279920411906944E-5,1.3384499403851114E-5
4847.0,8.362700349814086E-4,6.506858266157853E-4,4.695310327639463E-4
4862.0,4.530186677225644E-5,3.872405803022567E-5,2.8394708790888533E-5
4877.0,0.00134033989542255,0.0011313300859834468,8.086629828696329E-4
4892.0,7.489492686325054E-5,6.749206159383802E-5,4.871558100762437E-5
4908.0,0.0020956127054730534,0.0016431838663400933,0.001170366677878274
4923.0,1.0825882837332326E-4,9.816855808815605E-5,7.057132939742789E-5
4938.0,0.0036757163291310834,0.009612448498147854,0.013955596080952445
4953.0,1.9397553878365876E-4,1.725844675734245E-4,1.2296436880890335E-4
4968.0,1.183983409829199E-5,1.020689326370219E-5,7.522212266758928E-6
4983.0,3.259998072456097E-4,3.013986985565127E-4,2.1361973692167523E-4
4998.0,2.005049092352657E-5,1.7876861411876213E-5,1.3058426890692208E-5
5013.0,6.309301162672774E-4,5.28005444684472E-4,3.7349931480566055E-4
5028.0,3.5179926201202976E-5,3.137276604704557E-5,2.2756728148522923E-5
5043.0,0.0011245232254551481,9.172588347878651E-4,6.493757608790283E-4
5059.0,5.0089390083871E-5,4.5196058275710794E-5,3.2714272267932774E-5
5074.0,0.0017371565234079941,0.001332509162144152,9.391467208468246E-4
5089.0,8.953321891320051E-5,7.960474191420606E-5,5.694599277623768E-5
5104.0,0.0036472610356109393,0.003020045251393419,0.0032419006880999575
5119.0,1.6288812802913382E-4,1.400881926647149E-4,9.858983389502286E-5
5134.0,0.011266265758986855,0.20929124647827704,0.31650359058460986
5149.0,2.5095505700429346E-4,2.450026474023674E-4,1.731420517111711E-4
5164.0,1.579621007282947E-5,1.4575036351260979E-5,1.0585830690099563E-5
5179.0,4.722471904544874E-4,4.269276562386555E-4,3.0194006151522027E-4
5194.0,2.7700643236053386E-5,2.5364149163822427E-5,1.840041838372213E-5
5209.0,7.771201021564313E-4,7.462816436892018E-4,5.257672197693519E-4
5225.0,3.935191161209578E-5,3.693008932572888E-5,2.6599588053589703E-5
5240.0,0.0012174879521323577,0.001078285006486894,7.584925341225308E-4
5255.0,6.931134806617994E-5,6.444918996823932E-5,4.636477908529282E-5
5270.0,0.002198257738029754,0.0019263562068555966,0.0014230411806911865
5285.0,1.2019247567853426E-4,1.1307360854687422E-4,8.091980756486771E-5
5300.0,0.002347500051393745,0.042941757079183275,0.06524910274359963
5315.0,2.0003164896922274E-4,1.9880505305308515E-4,1.4049206867883216E-4
5330.0,1.2858146065749512E-5,1.1930230170390559E-5,8.636732167111858E-6
5345.0,4.184003431153894E-4,3.504489429839849E-4,2.499823637269177E-4
5360.0,2.396996779738649E-5,2.0933148700997903E-5,1.5337905732974348E-5
5376.0,5.558615340060913E-4,5.008399483087969E-4,3.516342392296124E-4
5391.0,3.391045315979989E-5,2.975751791784332E-5,2.1512703029184117E-5
5406.0,0.0010207500704484923,8.7911546272087E-4,6.145097618834323E-4
5421.0,5.963186070668135E-5,5.242048909291423E-5,3.769402888471501E-5
5436.0,0.010170291052272216,0.20506865591348503,0.3115341659177512
5451.0,2.6204025820403905E-4,2.3424677523717748E-4,1.6587950614244148E-4
5466.0,1.6381015141685253E-5,1.3995391582383278E-5,1.01466410126394E-5
5481.0,4.2601578130613477E-4,4.1095369338857077E-4,2.8978097817692884E-4
5496.0,2.808206853155188E-5,2.456715362659361E-5,1.7813966998597827E-5
5511.0,7.676919954618546E-4,7.187239791083439E-4,5.040868216732003E-4
5527.0,4.089188528571276E-5,3.550235898622759E-5,2.569810360554379E-5
5542.0,0.0011028138574034562,0.0010414338813229927,7.270281239041648E-4
5557.0,7.109946232009134E-5,6.210427291882621E-5,4.468854435431781E-5
5572.0,0.0023301810892728952,0.0018601599746207878,0.0013708327864476386
