"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
1.0,1.0,1.0,1.0
15.0,0.05087134874838635,0.06021358916646961,0.058649599167760844
29.0,0.0025127991538206555,0.004227643317633069,0.00404736056474176
43.0,1.4000932472030335E-4,3.03623986960893E-4,2.792106673078338E-4
58.0,7.523894399494941E-6,1.9168025715069712E-5,1.612087858693886E-5
72.0,5.644015095291116E-7,1.4877700162561693E-6,1.12046334217083E-6
86.0,0.06763126122696855,0.0362186543165814,0.03636801680539229
100.0,0.0030485670226090356,0.002257137411790021,0.0023522833735821155
115.0,1.1156334574604178E-4,1.4025832045854898E-4,1.6265223528957366E-4
129.0,5.737450631200192E-6,1.0856085121324422E-5,1.3174120462717458E-5
143.0,3.202010650485645E-7,8.888292130901932E-7,1.0101653608778484E-6
158.0,0.027224275904600973,0.014646794707018322,0.014670498355832813
172.0,0.001286154690285414,9.134188796490239E-4,9.48473149600297E-4
186.0,5.784648135201376E-5,6.823108969004176E-5,7.826350148749093E-5
200.0,3.2658407886281756E-6,5.167885753443726E-6,6.207316211821844E-6
215.0,1.6296936145598771E-7,3.5748710932945394E-7,4.021592438628378E-7
229.0,9.089600626686612E-4,8.791861239852034E-4,5.858579402801617E-4
243.0,3.562713147525669E-5,4.813361840152696E-5,3.614762664272067E-5
257.0,0.00732990214254716,0.01324267778656103,0.019019365028735975
272.0,2.0277307672382215E-4,2.330303216696721E-4,1.667290559432067E-4
286.0,1.1015539497661843E-5,1.4815521313762266E-5,1.1113926447407017E-5
300.0,0.0013582106342225938,0.0012575910841622008,8.505402300124927E-4
315.0,4.230944098141524E-5,5.6080817780949795E-5,4.1655776794493414E-5
329.0,0.005630474470961003,0.004642914561993736,0.004205714929878451
343.0,1.8848723230131971E-4,2.2552646447919673E-4,1.5601385336647472E-4
357.0,1.1102858725137845E-5,1.4600369071785453E-5,1.048542167193855E-5
372.0,7.492402651009517E-4,7.624212758791324E-4,5.228021614308723E-4
386.0,3.479277519241976E-5,4.642850561716265E-5,3.3122447732992126E-5
400.0,0.0034399251144735118,0.0029006227634677056,0.0018306926457057136
415.0,1.0321935675088713E-4,1.2652493929628128E-4,9.05848697370175E-5
429.0,0.026426002422350704,0.27443855297784886,0.42508644657106326
443.0,3.9393331106304464E-4,3.903771191147476E-4,2.824708742871807E-4
