"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
1.0,1.0,1.0,1.0
18.0,0.030761077665698973,0.028452209074156198,0.027950076263379895
36.0,8.263544762231171E-4,7.197357589170489E-4,6.94351350931296E-4
54.0,2.3972549221803626E-5,1.9845809487424425E-5,1.809944042185544E-5
72.0,0.07092271538403432,0.053291318753143614,0.05947113792133456
90.0,0.0023903453583803474,0.002083489628241114,0.002413892310400814
108.0,8.716218026740898E-5,8.182158336141123E-5,9.750774777530747E-5
126.0,3.372482835764065E-6,3.316718294656656E-6,3.926936322127274E-6
144.0,0.006063382779515262,0.005055406348855743,0.005686092638693173
162.0,2.1567282808585906E-4,1.9843757565097164E-4,2.3322436527894823E-4
179.0,9.852167719144836E-6,9.430998865857233E-6,1.114717268827521E-5
197.0,0.002068792674362568,0.0019943740166367256,0.0012669284883964922
215.0,6.654747634626976E-5,5.9989985167427716E-5,3.811357241129608E-5
233.0,3.2011791345553426E-6,1.8190403766266426E-6,1.147788560964164E-6
251.0,7.485553807537642E-4,7.518660578318486E-4,4.7552187728010887E-4
269.0,2.7672696696333486E-5,2.264197871561022E-5,1.4404897368671338E-5
287.0,0.006148781417295916,0.013467372488303592,0.019971201422105296
305.0,1.690191932224902E-4,1.5873466378328745E-4,1.0045659166896022E-4
323.0,7.17972835616098E-6,4.781785521225115E-6,3.0334393853361646E-6
341.0,0.002629252455843147,0.0023944066165856454,0.0015156897707674958
358.0,9.82927193377605E-5,8.79029320844762E-5,5.571359345325858E-5
376.0,4.356372130904347E-6,2.66317349576246E-6,1.681015146446099E-6
394.0,0.0012764588818459616,0.0010965853474970394,6.922653462878642E-4
412.0,4.1745559257215666E-5,3.3128337591287667E-5,2.0949717988988287E-5
430.0,1.865353075248555E-6,1.0184777205894455E-6,6.33634716468087E-7
448.0,6.493528946280261E-4,5.046996337664506E-4,3.174107134421316E-4
466.0,2.134640471669878E-5,1.514015706460888E-5,9.619086068846949E-6
484.0,9.222438986627041E-7,4.7348427624098106E-7,2.8855544704244634E-7
502.0,3.15955982131856E-4,2.8058629767106725E-4,1.765111245233508E-4
519.0,1.4486680141952398E-5,1.0252981414897954E-5,6.509058645314649E-6
537.0,0.007966819371632744,0.013333198226054364,0.01974493572353997
555.0,2.6163274016112963E-4,1.5664413287735511E-4,9.838700813982859E-5
573.0,8.590501449172718E-6,4.748038111039671E-6,3.004335514204015E-6
591.0,0.00397599790749861,0.0035185768084290644,0.0023651619385410623
609.0,1.199793138784798E-4,1.0513323686517076E-4,6.663642279823749E-5
627.0,5.287545157098642E-6,3.184263624100346E-6,2.0137409106129302E-6
645.0,0.0015953999506019244,0.0015850644332753906,9.996724128525719E-4
663.0,5.817506929213322E-5,4.8032517202976787E-5,3.0446890354252388E-5
681.0,2.728263360432178E-6,1.4716633271558501E-6,9.18935500107475E-7
698.0,9.836928631774815E-4,8.813799469794708E-4,5.563368823833628E-4
716.0,3.710454467731013E-5,2.6572624980903465E-5,1.6922434172196816E-5
734.0,1.7293363453536379E-6,8.216330289838841E-7,5.078972641131447E-7
752.0,5.76136313265241E-4,4.918980848163492E-4,3.109280095639795E-4
770.0,2.2483939335209E-5,1.4750609695872205E-5,9.432136910268894E-6
788.0,1.0459445602651633E-6,4.595423482162441E-7,2.812695104765382E-7
806.0,3.252938346622464E-4,2.7338748864477426E-4,1.7286126382874171E-4
824.0,1.4025823288850429E-5,8.226219658455805E-6,5.256528624373128E-6
842.0,0.0061852707865220425,0.013183606591508615,0.019479420625491697
859.0,2.3908748113539533E-4,1.8436999522148363E-4,1.1677171360281801E-4
877.0,1.1090173144453065E-5,5.579942966302123E-6,3.5402565686145205E-6
895.0,0.005051443527565078,0.004922504807105062,0.0049436617263363195
913.0,1.8238383596619318E-4,1.2409677872150267E-4,7.8756544354275E-5
931.0,8.59443830412169E-6,3.7664642539828035E-6,2.385659081873047E-6
949.0,0.003602968607936016,0.002776892999009674,0.0017595915672093778
967.0,1.331188885760824E-4,8.351484104546931E-5,5.336288244872249E-5
985.0,6.529919425984108E-6,2.546225631132957E-6,1.6118468581977914E-6
1003.0,0.002219617986759123,0.0018711582771927895,0.0011810764937835972
1021.0,1.0035150974895877E-4,5.6252623263272626E-5,3.599892990250076E-5
1038.0,5.92299235341333E-6,2.085103278467345E-6,1.3202206319500572E-6
1056.0,0.001954502618244644,0.0015316644263100075,9.708412891649977E-4
1074.0,9.699940525997965E-5,4.619069464145362E-5,2.9568320898642835E-5
1092.0,4.695260410825957E-6,1.407189775092032E-6,8.995997447609442E-7
1110.0,0.0013585222562867436,0.0010341993493219713,6.546850166992678E-4
1128.0,3.8884964900923636E-5,3.120004992491506E-5,1.991689134048947E-5
1146.0,1.5209151549271795E-6,9.774461190661078E-7,6.075270178367998E-7
1164.0,7.738564222567783E-4,7.00919440931207E-4,4.408138137666182E-4
1182.0,2.8703680407149313E-5,2.1336077479547328E-5,1.3536761371098435E-5
1199.0,1.4930454578859998E-6,8.067517243358296E-7,5.006729808510488E-7
1217.0,4.2620148115157666E-4,3.9144339062652884E-4,2.4657500664721453E-4
1235.0,1.654186977974078E-5,1.1941823573334858E-5,7.539518486347071E-6
1253.0,0.00487021677472182,0.054810982082071254,0.08602987512284907
1271.0,2.388730337778413E-4,1.804356342609071E-4,1.1423778238160081E-4
1289.0,1.2289805948078666E-5,5.463425371826037E-6,3.487660206183624E-6
1307.0,0.002732549155202817,0.0018315620937241082,0.0011539440880677094
1325.0,9.088194880173466E-5,5.57441984625022E-5,3.538561459071963E-5
1343.0,4.051241909424887E-6,1.7022956921599925E-6,1.0723141516892873E-6
1361.0,9.181203305068915E-4,5.70301295981119E-4,3.578824934796426E-4
1378.0,3.699785894258068E-5,2.0949610139118088E-5,1.3250271934611864E-5
1396.0,1.5332010456025505E-6,6.532521917965018E-7,4.000529337529453E-7
1414.0,5.92868392677958E-4,4.713763093293233E-4,2.949491390934374E-4
1432.0,2.2934899069658828E-5,1.4280600163646076E-5,8.962155100445697E-6
1450.0,0.01364072284403221,0.24556693361922902,0.38800858632240265
1468.0,2.4672935472476774E-4,2.1618727308228452E-4,1.3529625336535542E-4
1486.0,1.0554231276083523E-5,6.57916808684501E-6,4.118311854870049E-6
1504.0,0.0053284351432827375,0.012851431960816981,0.01897246460610389
1522.0,1.7119489922112375E-4,1.4585796107716053E-4,9.126395725687343E-5
1539.0,8.5735805630927E-6,5.4178614493516284E-6,3.376161662782962E-6
1557.0,0.005585015137478233,0.0047312291170846866,0.004768528911699053
1575.0,1.5334546798484775E-4,1.198309429703854E-4,7.473831960081248E-5
1593.0,6.172618187816117E-6,3.679902636068034E-6,2.2834252386279655E-6
1611.0,0.003755823495028798,0.0026491115290797644,0.0016662149753901285
1629.0,1.0095518891797718E-4,8.073493547368149E-5,5.0714672479078814E-5
1647.0,4.124030457254303E-6,2.4849054954850007E-6,1.5412021676906678E-6
1665.0,0.0019018747846316064,0.0017863842987262879,0.0011177661467470323
1683.0,6.301717419815973E-5,5.479462270375849E-5,3.432017420710792E-5
1701.0,2.77216461004453E-6,1.6954169200148759E-6,1.0434942384496433E-6
1718.0,0.001593777197342417,0.0014642673696503197,9.154225379424398E-4
1736.0,5.3069865699093916E-5,4.478700525713994E-5,2.810897395130825E-5
1754.0,2.3359841787131723E-6,1.393315578264982E-6,8.550554757930162E-7
1772.0,0.0011374019399835087,9.903881047900688E-4,6.186180244278375E-4
1790.0,3.8088669895772994E-5,3.0286786784861557E-5,1.898618230833825E-5
1808.0,1.663141002213432E-6,9.480098703932413E-7,5.792072040969513E-7
1826.0,7.560718735514757E-4,6.706109002987035E-4,4.1879673427113124E-4
1844.0,2.6907302138981255E-5,2.0557886566062632E-5,1.2861067129721952E-5
1862.0,1.183066116314423E-6,6.465159758367636E-7,3.910379769319381E-7
1880.0,6.125657609420809E-4,5.515839786579611E-4,3.4437760186484197E-4
1897.0,2.711028343459003E-5,2.0503074909151805E-5,1.2806457730141708E-5
1915.0,1.2027962593387567E-6,6.452295070337757E-7,3.8905285844995856E-7
1933.0,6.069397434922115E-4,5.500283367137068E-4,3.439830021632918E-4
1951.0,2.3240932194969096E-5,1.684832946254319E-5,1.0550986878666453E-5
1969.0,1.0444147058598272E-6,5.332203679950582E-7,3.2130284035294945E-7
1987.0,5.017381027401691E-4,4.5304884598323263E-4,2.8334011119608357E-4
2005.0,1.9416876390038792E-5,1.3801422717387355E-5,8.663092016479519E-6
2023.0,8.799331017495695E-7,4.3818867094947303E-7,2.6385351734536124E-7
2041.0,4.394120905317934E-4,3.716993953483828E-4,2.3261728432399982E-4
2058.0,2.0779585864494693E-5,1.371962283238764E-5,8.628552875340097E-6
2076.0,9.411880400469145E-7,4.383343007819095E-7,2.6182757985693377E-7
2094.0,4.3645749426669757E-4,3.7012838011880823E-4,2.3177591403249353E-4
2112.0,1.792918840027469E-5,1.1258455592611983E-5,7.090810852620919E-6
2130.0,8.121634261855676E-7,3.611574718482923E-7,2.146960256715154E-7
2148.0,4.012574474433763E-4,3.038905966577141E-4,1.9103013530762005E-4
2166.0,1.5955508915746315E-5,9.25293955671577E-6,5.853871151474855E-6
2184.0,7.119826388356933E-7,2.984932314893487E-7,1.7688108636052433E-7
2202.0,3.463803806344483E-4,2.4923801955964025E-4,1.5678317479623312E-4
2220.0,1.4136244318515128E-5,7.604272470218708E-6,4.79765606245774E-6
2237.0,7.415777573334371E-7,2.971688835606956E-7,1.7584934827104204E-7
2255.0,3.231760358675285E-4,2.4843087279056037E-4,1.5601613562807136E-4
2273.0,1.4611131602135557E-5,7.585630759217785E-6,4.766498860843658E-6
2291.0,0.013242806413682478,0.23978370220843673,0.3787734263475923
2309.0,2.8881783319254954E-4,2.0360670196506778E-4,1.284104606560188E-4
2327.0,1.3400980398551551E-5,6.233431333953962E-6,3.919828964680844E-6
2345.0,0.004520531556426429,0.052945796406149985,0.0830723082862573
2363.0,2.623281944752625E-4,1.6683775117619205E-4,1.0575656522771634E-4
2381.0,1.300793532930672E-5,5.111721083408354E-6,3.2208845087511578E-6
2398.0,0.006430205753819821,0.05285931931292035,0.0829440777496124
2416.0,2.334409433240462E-4,1.6703046725249882E-4,1.0483935413387207E-4
2434.0,1.0312522849545393E-5,5.140569158367636E-6,3.2163947375833314E-6
2452.0,0.006622922880038465,0.012414671195102343,0.018360941402602915
2470.0,2.0902983408169326E-4,1.365355450951071E-4,8.631894073199047E-5
2488.0,8.957001265733177E-6,4.220552559714319E-6,2.6614617997483475E-6
2506.0,0.00446821391565968,0.004483936106901029,0.004555938776588777
2524.0,1.2712564295633673E-4,1.1313584008762188E-4,7.066524677055804E-5
2542.0,5.293777846641158E-6,3.515777141700914E-6,2.1837731782672745E-6
2560.0,0.004762644353303808,0.0024789826687045273,0.0015598444544747422
2577.0,1.665479708460415E-4,9.245843058205746E-5,5.868200501367153E-5
2595.0,5.712152655376234E-6,2.8481597400835947E-6,1.8305765211966986E-6
2613.0,0.0010238129891759534,9.381316628909639E-4,5.831257383447191E-4
2631.0,3.3478531013276536E-5,2.8943272389700975E-5,1.8233969494169542E-5
2649.0,0.012749838117866499,0.23725140449091184,0.3751239373540322
2667.0,2.3770087183322625E-4,2.0064423316200366E-4,1.252433265998667E-4
2685.0,8.42482293204868E-6,6.185634606337407E-6,3.875535864781819E-6
2703.0,0.0015560230335871189,0.0013720630327239758,8.545801891674856E-4
2721.0,5.90050581419444E-5,4.212389953434814E-5,2.6800645924002332E-5
2738.0,3.556955135541536E-6,1.590727152464164E-6,1.0076667249692807E-6
2756.0,4.730956275430028E-4,3.55470953391694E-4,2.2276905555708245E-4
2774.0,1.7624952223931147E-5,1.0816189406397416E-5,6.915658493594747E-6
2792.0,0.0031536284645659446,0.002007081104622784,0.0012511908304191056
2810.0,9.599641452187218E-5,6.189104530399E-5,3.896218352936789E-5
2828.0,3.7388242439465136E-6,1.9230638563573124E-6,1.2051947054559772E-6
2846.0,5.713291422221709E-4,5.187586126138077E-4,3.2371625153003155E-4
2864.0,2.1653505099391157E-5,1.5948607876298374E-5,1.0114261670127132E-5
2882.0,0.004103388384903667,0.004385671000076059,0.004467160469765934
2900.0,1.2325198157868541E-4,1.1036391820070316E-4,6.914093488682471E-5
2917.0,6.293163594546063E-6,4.141536719392368E-6,2.5956007601313362E-6
2935.0,0.0010644872362264796,9.175242796477816E-4,5.710627591858135E-4
2953.0,3.5534061547739645E-5,2.8210565085393896E-5,1.7895123065582594E-5
