"Time","Total Kinetic Energy (integral of KE density) Monitor - Time: Total Kinetic Energy (integral of KE density) Monitor - Time (kg-m^5/s^2)"
0.02,9.819574753837056
0.04,9.76953026934331
0.06,9.720249479126908
0.08,9.67163343271736
0.1,9.623596454792024
0.12000000000000001,9.57606608726588
0.14,9.528996108484215
0.16,9.482354308761023
0.18,9.436142628936281
0.19999999999999998,9.390361976152574
0.21999999999999997,9.345000949985018
0.23999999999999996,9.300046012013457
0.25999999999999995,9.255471589604355
0.27999999999999997,9.211268562703454
0.3,9.16742815111862
0.32,9.123946081434891
0.34,9.080810208232608
0.36000000000000004,9.038006111860502
0.38000000000000006,8.995517134755179
0.4000000000000001,8.95333220564931
0.4200000000000001,8.911439023043197
0.4400000000000001,8.869829971255115
0.46000000000000013,8.828498642259708
0.48000000000000015,8.787442016410115
0.5000000000000001,8.746656594060727
0.5200000000000001,8.706128071453502
0.5400000000000001,8.665852125785449
0.5600000000000002,8.625828202582516
0.5800000000000002,8.586058735938696
0.6000000000000002,8.546541458593882
0.6200000000000002,8.507267296391309
0.6400000000000002,8.46823124531553
0.6600000000000003,8.429430780942788
0.6800000000000003,8.390868747162358
0.7000000000000003,8.352540755023327
0.7200000000000003,8.314449653588195
0.7400000000000003,8.276590263044579
0.7600000000000003,8.238962817653814
0.7800000000000004,8.20156756129818
0.8000000000000004,8.164403530326958
0.8200000000000004,8.127466545401866
0.8400000000000004,8.09075612680343
0.8600000000000004,8.054268845871256
0.8800000000000004,8.018002941952941
0.9000000000000005,7.981959183187618
0.9200000000000005,7.946131905992453
0.9400000000000005,7.910521083046709
0.9600000000000005,7.875125655642579
0.9800000000000005,7.8399461228871195
1.0000000000000004,7.804981236400132
1.0200000000000005,7.77022811032157
1.0400000000000005,7.735682723239264
1.0600000000000005,7.7013430097481494
1.0800000000000005,7.667206368963905
1.1000000000000005,7.6332718976362095
1.1200000000000006,7.599538998217006
1.1400000000000006,7.566005772390106
1.1600000000000006,7.532666836158694
1.1800000000000006,7.499519935911794
1.2000000000000006,7.466569548080081
1.2200000000000006,7.433810475818117
1.2400000000000007,7.401242860977037
1.2600000000000007,7.368865084109786
1.2800000000000007,7.336675520169816
1.3000000000000007,7.304672553412529
1.3200000000000007,7.272856265271967
1.3400000000000007,7.241224852576275
1.3600000000000008,7.209774994296863
1.3800000000000008,7.1785063647062675
1.4000000000000008,7.14741900701447
1.4200000000000008,7.116511153115098
1.4400000000000008,7.085780833937839
1.4600000000000009,7.055226309480286
1.4800000000000009,7.0248462032541354
1.5000000000000009,6.994639051338272
1.520000000000001,6.964603687502519
1.540000000000001,6.934738089921682
1.560000000000001,6.9050417426514406
1.580000000000001,6.875513552653487
1.600000000000001,6.846152085949617
1.620000000000001,6.81695617283285
1.640000000000001,6.787924986346168
1.660000000000001,6.75905723532732
1.680000000000001,6.730351683818087
1.700000000000001,6.701807498925918
1.720000000000001,6.673423632388863
1.740000000000001,6.645196914978888
1.7600000000000011,6.617127167229741
1.7800000000000011,6.589214722064398
1.8000000000000012,6.561461019742657
1.8200000000000012,6.533862841127487
1.8400000000000012,6.506418937804805
1.8600000000000012,6.479128153136221
1.8800000000000012,6.451989071998096
1.9000000000000012,6.425000696288529
1.9200000000000013,6.398162337314473
1.9400000000000013,6.3714734631697345
1.9600000000000013,6.344931706186781
1.9800000000000013,6.318538279259503
2.0000000000000013,6.292291739413929
2.0200000000000014,6.266191545180982
2.0400000000000014,6.240235647729684
2.0600000000000014,6.214423034048405
2.0800000000000014,6.18875329078937
2.1000000000000014,6.163225906912954
2.1200000000000014,6.137840420426514
2.1400000000000015,6.112595777629561
2.1600000000000015,6.0874913223905835
2.1800000000000015,6.062526246606904
2.2000000000000015,6.037700141318175
2.2200000000000015,6.013012278174713
2.2400000000000015,5.988461807221286
2.2600000000000016,5.964048057323096
2.2800000000000016,5.939770442418908
2.3000000000000016,5.915628448106439
2.3200000000000016,5.891621294752244
2.3400000000000016,5.867748213068623
2.3600000000000017,5.84400838573775
2.3800000000000017,5.820400959625962
2.4000000000000017,5.7969254866692
2.4200000000000017,5.773581247779238
2.4400000000000017,5.750367150562018
2.4600000000000017,5.72728227902433
2.4800000000000018,5.704325844543744
2.5000000000000018,5.681497089642171
2.520000000000002,5.658795793689568
2.540000000000002,5.636221556083777
2.560000000000002,5.613773983662302
2.580000000000002,5.591451835616142
2.600000000000002,5.569253993680562
2.620000000000002,5.547179566165772
2.640000000000002,5.5252280774634706
2.660000000000002,5.503399242025459
2.680000000000002,5.481692380768901
2.700000000000002,5.460106309490682
2.720000000000002,5.438640529184258
2.740000000000002,5.41729453444844
2.760000000000002,5.396067591961926
2.780000000000002,5.3749589048911
2.800000000000002,5.353968147927021
2.820000000000002,5.333094683304104
2.840000000000002,5.312337767736546
2.860000000000002,5.291696924460939
2.880000000000002,5.2711713238504645
2.900000000000002,5.250759784744362
2.920000000000002,5.2304614869821
2.940000000000002,5.210276130021011
2.960000000000002,5.190203233110488
2.980000000000002,5.17024205346895
3.000000000000002,5.150391882635613
3.0200000000000022,5.130651962756587
3.0400000000000023,5.111021767476965
3.0600000000000023,5.091501300894646
3.0800000000000023,5.072090094995756
3.1000000000000023,5.052786440270796
3.1200000000000023,5.033588848893188
3.1400000000000023,5.014497666594725
3.1600000000000024,4.995513011896369
3.1800000000000024,4.976634270455033
3.2000000000000024,4.957860678809401
3.2200000000000024,4.93919076772707
3.2400000000000024,4.920624140837158
3.2600000000000025,4.9021604334020505
3.2800000000000025,4.883799353116242
3.3000000000000025,4.86554028756551
3.3200000000000025,4.8473823318874425
3.3400000000000025,4.82932475836363
3.3600000000000025,4.811366936422651
3.3800000000000026,4.793508325198754
3.4000000000000026,4.775748347202651
3.4200000000000026,4.758086203039067
3.4400000000000026,4.740521011211484
3.4600000000000026,4.723051009500116
3.4800000000000026,4.705675061959905
3.5000000000000027,4.688392373137536
3.5200000000000027,4.6712022168885845
3.5400000000000027,4.654103571742955
3.5600000000000027,4.637096006569194
3.5800000000000027,4.620179051556129
3.6000000000000028,4.603352097225613
3.6200000000000028,4.586614465863589
3.640000000000003,4.56996545215731
3.660000000000003,4.5534046148430765
3.680000000000003,4.536931350264223
3.700000000000003,4.520545310956698
3.720000000000003,4.504245781150216
3.740000000000003,4.488031793521241
3.760000000000003,4.471902785792716
3.780000000000003,4.455858255527094
3.800000000000003,4.439897407700666
3.820000000000003,4.424019886262322
3.840000000000003,4.408225188965492
3.860000000000003,4.392512733380407
3.880000000000003,4.3768820601043865
3.900000000000003,4.36133280899534
3.920000000000003,4.345863831403605
3.940000000000003,4.33047563343527
3.960000000000003,4.315167708239933
3.980000000000003,4.299939326576876
4.000000000000003,4.284790137737248
4.020000000000002,4.269719583476998
4.040000000000002,4.254727164751486
4.060000000000001,4.239812584852121
4.080000000000001,4.224975498026316
4.1000000000000005,4.210215477993168
4.12,4.195531936094687
4.14,4.180924329625358
4.159999999999999,4.166392193371747
4.179999999999999,4.1519351360048615
4.199999999999998,4.137552746024314
4.219999999999998,4.123244097132439
4.2399999999999975,4.109005715989455
4.259999999999997,4.094838186320649
4.279999999999997,4.080743587807985
4.299999999999996,4.066722139878252
4.319999999999996,4.052772953882697
4.339999999999995,4.038894709683478
4.359999999999995,4.0250873321122
4.379999999999995,4.011350883900557
4.399999999999994,3.997685123665672
4.419999999999994,3.9840898507112765
4.439999999999993,3.970563675083744
4.459999999999993,3.9571059639452066
4.479999999999992,3.9437166831375494
4.499999999999992,3.930395598403573
4.519999999999992,3.9171422971821466
4.539999999999991,3.9039564822830757
4.559999999999991,3.8908372313807353
4.57999999999999,3.877784540840252
4.59999999999999,3.864798180482447
4.6199999999999894,3.85187775441852
4.639999999999989,3.8390228359103453
4.659999999999989,3.8262329876406165
4.679999999999988,3.8135078279929555
4.699999999999988,3.800847131870259
4.719999999999987,3.788250564961083
4.739999999999987,3.7757177491078027
4.7599999999999865,3.7632483995640165
4.779999999999986,3.750842094996286
4.799999999999986,3.7384984884492054
4.819999999999985,3.7262173257549547
4.839999999999985,3.7139982438155292
4.859999999999984,3.7018409676124504
4.879999999999984,3.6897451251744426
4.8999999999999835,3.677710901741756
4.919999999999983,3.6657372119132208
4.939999999999983,3.653823504804705
4.959999999999982,3.6419697853456428
4.979999999999982,3.6301760927811135
4.999999999999981,3.618442517091621
5.019999999999981,3.6067683772042667
5.0399999999999805,3.595152888621434
5.05999999999998,3.5835953624093393
5.07999999999998,3.572096326024723
5.099999999999979,3.560655180652369
5.119999999999979,3.549271263632833
5.139999999999978,3.5379440962671174
5.159999999999978,3.5266733020943826
5.1799999999999775,3.515458690091847
5.199999999999977,3.5042999079180683
5.219999999999977,3.493196232070823
5.239999999999976,3.4821474084459902
5.259999999999976,3.4711533642291115
5.279999999999975,3.4602139329246993
5.299999999999975,3.4493283126031837
5.3199999999999745,3.4384962771294396
5.339999999999974,3.427717762718653
5.359999999999974,3.416992484238456
5.379999999999973,3.406319993104924
5.399999999999973,3.3957001017625768
5.419999999999972,3.3851324217453223
5.439999999999972,3.3746165334214897
5.4599999999999715,3.3641522434544218
5.479999999999971,3.3537392901735448
5.499999999999971,3.3433773260169186
5.51999999999997,3.3330664301201214
5.53999999999997,3.3228059806176575
5.559999999999969,3.312595692032656
5.579999999999969,3.3024350730537475
5.599999999999969,3.292323887960735
5.619999999999968,3.282261815402167
5.639999999999968,3.2722484935075378
5.659999999999967,3.262283628900742
5.679999999999967,3.2523669530727224
5.699999999999966,3.242498205511564
5.719999999999966,3.232677155779304
5.739999999999966,3.222903589214009
5.759999999999965,3.213177215089538
5.779999999999965,3.2034977765065316
5.799999999999964,3.193864870179442
5.819999999999964,3.1842774706483503
5.839999999999963,3.17473603112198
5.859999999999963,3.165240744008768
5.879999999999963,3.155790927943692
5.899999999999962,3.1463855246340717
5.919999999999962,3.1370238201063243
5.939999999999961,3.1277057108061648
5.959999999999961,3.1184314654163563
5.9799999999999605,3.1092009871378403
5.99999999999996,3.100013961787024
6.01999999999996,3.090869786955256
6.039999999999959,3.0817679145461394
6.059999999999959,3.0727079095152736
6.079999999999958,3.0636893913196213
6.099999999999958,3.054712187894509
6.1199999999999575,3.045776204457489
6.139999999999957,3.0368812538083843
6.159999999999957,3.0280268346083457
6.179999999999956,3.019212613675068
6.199999999999956,3.010438558592856
6.219999999999955,3.0017045141504486
6.239999999999955,2.99301028280991
6.2599999999999545,2.9843553027977916
6.279999999999954,2.9757392276028938
6.299999999999954,2.9671619398927054
6.319999999999953,2.958623270221352
6.339999999999953,2.95012297256922
6.359999999999952,2.9416607897957463
6.379999999999952,2.9332364239320023
6.3999999999999515,2.9248496286202053
6.419999999999951,2.9165002288811137
6.439999999999951,2.9081880527492343
6.45999999999995,2.8999128495283246
6.47999999999995,2.891674360951512
6.499999999999949,2.883472465958644
6.519999999999949,2.8753067883742043
6.5399999999999485,2.867177072220773
6.559999999999948,2.8590831445718514
6.579999999999948,2.8510249640548238
6.599999999999947,2.8430028928184004
6.619999999999947,2.8350161384834283
6.639999999999946,2.827064154544015
6.659999999999946,2.8191468575642658
6.6799999999999455,2.811264063204673
6.699999999999945,2.803415634883988
6.719999999999945,2.795601495966779
6.739999999999944,2.7878215365372374
6.759999999999944,2.7800755459894626
6.779999999999943,2.7723631764753875
6.799999999999943,2.764684226770137
6.8199999999999426,2.757038594664862
6.839999999999942,2.74942616553341
6.859999999999942,2.741846492316177
6.879999999999941,2.7342989555029567
6.899999999999941,2.726783517388943
6.91999999999994,2.719300136221645
6.93999999999994,2.711849125141672
6.95999999999994,2.70443029875105
6.979999999999939,2.6970431012980307
6.999999999999939,2.689687149630052
7.019999999999938,2.6823627104342624
7.039999999999938,2.6750695101783295
7.059999999999937,2.6678071127960563
7.079999999999937,2.6605751768959722
7.099999999999937,2.653373481839602
7.119999999999936,2.646201968681419
7.139999999999936,2.6390607828686763
7.159999999999935,2.631949658425744
7.179999999999935,2.624868409744674
